Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
21.0,0.0,1719.0,169.0,1733.0,0.0,0.0,0.0,485.0,0.0,3154.0,1002.0,42.0,0.0,424.0,1.0,2156.0,19.0,1424.0,0.0
21.0,0.0,1787.0,169.0,1735.0,0.0,0.0,0.0,485.0,0.0,3185.0,989.0,37.0,0.0,418.0,1.0,2160.0,19.0,1440.0,0.0
21.0,0.0,1801.0,167.0,1762.0,0.0,0.0,0.0,485.0,0.0,3244.0,974.0,36.0,0.0,416.0,1.0,2178.0,19.0,1480.0,0.0
21.0,0.0,1800.0,169.0,1770.0,0.0,0.0,0.0,485.0,0.0,3279.0,972.0,31.0,0.0,422.0,1.0,2173.0,19.0,1531.0,0.0
21.0,0.0,1800.0,170.0,1771.0,0.0,0.0,0.0,485.0,0.0,3347.0,986.0,30.0,0.0,409.0,1.0,2177.0,19.0,1503.0,0.0
21.0,0.0,1804.0,169.0,1765.0,0.0,0.0,0.0,485.0,0.0,3412.0,969.0,31.0,0.0,416.0,1.0,2179.0,19.0,1524.0,0.0
20.0,0.0,1803.0,170.0,1764.0,0.0,0.0,0.0,485.0,0.0,3337.0,981.0,34.0,0.0,420.0,1.0,2183.0,19.0,1508.0,0.0
21.0,0.0,1769.0,168.0,1796.0,0.0,0.0,0.0,485.0,0.0,3298.0,990.0,27.0,0.0,422.0,1.0,2190.0,19.0,1526.0,0.0
21.0,0.0,1725.0,168.0,1860.0,0.0,0.0,0.0,485.0,0.0,3273.0,1004.0,23.0,0.0,416.0,2.0,2189.0,19.0,1521.0,0.0
21.0,0.0,1735.0,169.0,1935.0,0.0,0.0,0.0,485.0,0.0,3213.0,1023.0,20.0,0.0,418.0,2.0,2185.0,19.0,1560.0,0.0
21.0,0.0,1763.0,167.0,1950.0,0.0,0.0,0.0,485.0,0.0,3214.0,1035.0,17.0,0.0,418.0,2.0,2182.0,19.0,1589.0,0.0
20.0,0.0,1703.0,168.0,1965.0,0.0,0.0,0.0,484.0,0.0,3166.0,1045.0,18.0,0.0,422.0,2.0,2086.0,6.0,1522.0,0.0
20.0,0.0,1666.0,165.0,1947.0,0.0,0.0,0.0,485.0,0.0,3046.0,1079.0,19.0,0.0,418.0,2.0,2176.0,19.0,1582.0,0.0
20.0,0.0,1789.0,167.0,1950.0,0.0,0.0,0.0,485.0,0.0,3024.0,1078.0,16.0,0.0,415.0,2.0,2168.0,19.0,1606.0,0.0
20.0,0.0,1880.0,200.0,1985.0,0.0,0.0,0.0,484.0,0.0,3055.0,1072.0,9.0,0.0,416.0,2.0,2134.0,19.0,1601.0,0.0
20.0,0.0,1923.0,266.0,2077.0,0.0,0.0,0.0,484.0,0.0,3263.0,1022.0,4.0,0.0,418.0,2.0,1990.0,7.0,1547.0,0.0
20.0,0.0,1856.0,258.0,2183.0,0.0,0.0,0.0,484.0,0.0,3174.0,1045.0,1.0,0.0,423.0,2.0,1990.0,14.0,1601.0,0.0
21.0,0.0,2043.0,258.0,2200.0,0.0,0.0,0.0,484.0,0.0,3314.0,1014.0,0.0,1.0,418.0,2.0,1914.0,13.0,1671.0,0.0
21.0,0.0,2139.0,259.0,2206.0,0.0,0.0,0.0,484.0,0.0,3639.0,972.0,0.0,1.0,421.0,2.0,1913.0,13.0,1724.0,0.0
21.0,0.0,1992.0,257.0,2210.0,0.0,0.0,0.0,484.0,0.0,3971.0,945.0,0.0,1.0,419.0,2.0,1949.0,10.0,1721.0,0.0
21.0,0.0,1988.0,257.0,2194.0,0.0,0.0,0.0,484.0,0.0,3997.0,940.0,0.0,1.0,414.0,2.0,2028.0,17.0,1738.0,0.0
21.0,0.0,2054.0,256.0,2196.0,0.0,0.0,0.0,484.0,0.0,4108.0,928.0,0.0,1.0,420.0,1.0,2088.0,17.0,1759.0,0.0
21.0,0.0,2059.0,257.0,2180.0,0.0,0.0,0.0,484.0,0.0,4135.0,924.0,0.0,1.0,415.0,2.0,2159.0,19.0,1772.0,0.0
21.0,0.0,1998.0,257.0,2178.0,0.0,0.0,0.0,484.0,0.0,4060.0,922.0,0.0,1.0,412.0,2.0,2158.0,19.0,1737.0,0.0
21.0,0.0,2100.0,256.0,2170.0,0.0,0.0,0.0,484.0,0.0,4122.0,918.0,0.0,1.0,416.0,2.0,2173.0,19.0,1819.0,0.0
21.0,0.0,1968.0,259.0,2169.0,0.0,0.0,0.0,484.0,0.0,4083.0,924.0,0.0,1.0,411.0,2.0,2183.0,19.0,1783.0,0.0
21.0,0.0,1892.0,255.0,2173.0,0.0,0.0,0.0,484.0,0.0,4153.0,921.0,0.0,1.0,414.0,0.0,2215.0,19.0,1842.0,0.0
20.0,0.0,1901.0,257.0,2121.0,0.0,0.0,0.0,484.0,0.0,3980.0,934.0,0.0,1.0,416.0,0.0,2212.0,19.0,1821.0,0.0
21.0,0.0,2001.0,257.0,2082.0,0.0,0.0,0.0,484.0,0.0,4027.0,931.0,0.0,1.0,422.0,0.0,2208.0,19.0,1854.0,0.0
21.0,0.0,1898.0,255.0,2081.0,0.0,0.0,0.0,484.0,0.0,3899.0,944.0,0.0,1.0,422.0,0.0,2214.0,19.0,1769.0,0.0
21.0,0.0,1857.0,258.0,2076.0,0.0,0.0,0.0,484.0,0.0,3825.0,949.0,0.0,1.0,419.0,0.0,2227.0,19.0,1753.0,0.0
21.0,0.0,1870.0,186.0,2024.0,0.0,0.0,0.0,484.0,0.0,3710.0,952.0,0.0,1.0,427.0,0.0,2231.0,19.0,1786.0,0.0
21.0,0.0,1854.0,169.0,1983.0,0.0,0.0,0.0,484.0,0.0,3654.0,938.0,0.0,1.0,429.0,0.0,2230.0,19.0,1758.0,0.0
21.0,0.0,1721.0,164.0,1938.0,0.0,0.0,0.0,484.0,0.0,3523.0,945.0,0.0,1.0,422.0,0.0,2164.0,8.0,1663.0,0.0
21.0,0.0,1654.0,164.0,1864.0,0.0,0.0,0.0,484.0,0.0,3434.0,965.0,0.0,1.0,418.0,0.0,2065.0,16.0,1677.0,0.0
21.0,0.0,1714.0,165.0,1806.0,0.0,0.0,0.0,484.0,0.0,3060.0,1001.0,0.0,1.0,426.0,0.0,1975.0,2.0,1637.0,0.0
21.0,0.0,1832.0,167.0,1770.0,0.0,0.0,0.0,484.0,0.0,2987.0,1014.0,0.0,1.0,426.0,0.0,1896.0,12.0,1615.0,0.0
21.0,0.0,1732.0,167.0,1752.0,0.0,0.0,0.0,484.0,0.0,2926.0,1019.0,0.0,1.0,424.0,0.0,1941.0,16.0,1581.0,0.0
21.0,0.0,1686.0,168.0,1757.0,0.0,0.0,0.0,484.0,0.0,2758.0,1047.0,0.0,1.0,414.0,0.0,1941.0,14.0,1537.0,0.0
20.0,0.0,1863.0,167.0,1757.0,0.0,0.0,0.0,485.0,0.0,2681.0,1053.0,0.0,1.0,421.0,0.0,1923.0,15.0,1525.0,0.0
22.0,0.0,1865.0,168.0,1751.0,0.0,0.0,0.0,485.0,0.0,2682.0,1046.0,0.0,1.0,416.0,0.0,1922.0,12.0,1449.0,0.0
21.0,0.0,1900.0,164.0,1755.0,0.0,0.0,0.0,485.0,0.0,2781.0,1030.0,0.0,1.0,431.0,0.0,1927.0,14.0,1424.0,0.0
21.0,0.0,1867.0,169.0,1758.0,0.0,0.0,0.0,485.0,0.0,2822.0,1027.0,0.0,1.0,430.0,0.0,1979.0,13.0,1453.0,0.0
21.0,0.0,1881.0,164.0,1770.0,0.0,0.0,0.0,485.0,0.0,2825.0,1052.0,0.0,1.0,423.0,0.0,1970.0,17.0,1409.0,0.0
21.0,0.0,1853.0,167.0,1764.0,0.0,0.0,0.0,485.0,0.0,2829.0,1065.0,0.0,1.0,428.0,0.0,2100.0,18.0,1400.0,0.0
21.0,0.0,1826.0,165.0,1763.0,0.0,0.0,0.0,485.0,0.0,2910.0,1062.0,0.0,1.0,425.0,0.0,2162.0,18.0,1388.0,0.0
21.0,0.0,1731.0,167.0,1767.0,0.0,0.0,0.0,485.0,0.0,2908.0,1086.0,0.0,1.0,434.0,0.0,2056.0,11.0,1369.0,0.0
21.0,0.0,1583.0,165.0,1770.0,0.0,0.0,0.0,485.0,0.0,2582.0,1163.0,0.0,1.0,429.0,0.0,2044.0,2.0,1373.0,0.0
21.0,0.0,1526.0,166.0,1769.0,0.0,0.0,0.0,485.0,0.0,2472.0,1250.0,0.0,1.0,431.0,0.0,2101.0,8.0,1424.0,0.0
20.0,0.0,1493.0,166.0,1742.0,0.0,0.0,0.0,486.0,0.0,2482.0,1295.0,0.0,1.0,429.0,0.0,2036.0,3.0,1447.0,0.0
20.0,0.0,1498.0,168.0,1735.0,0.0,0.0,0.0,485.0,0.0,2519.0,1307.0,0.0,1.0,429.0,0.0,1978.0,3.0,1457.0,0.0
21.0,0.0,1493.0,165.0,1727.0,0.0,0.0,0.0,486.0,0.0,2576.0,1312.0,0.0,1.0,420.0,0.0,2103.0,2.0,1562.0,0.0
20.0,0.0,1497.0,167.0,1727.0,0.0,0.0,0.0,485.0,0.0,2659.0,1323.0,0.0,1.0,415.0,0.0,2122.0,10.0,1641.0,0.0
21.0,0.0,1493.0,167.0,1689.0,0.0,0.0,0.0,485.0,0.0,2630.0,1316.0,0.0,1.0,412.0,0.0,1978.0,2.0,1623.0,0.0
20.0,0.0,1495.0,168.0,1677.0,0.0,0.0,0.0,486.0,0.0,2567.0,1300.0,0.0,1.0,421.0,0.0,1993.0,2.0,1691.0,0.0
20.0,0.0,1485.0,167.0,1664.0,0.0,0.0,0.0,486.0,0.0,2559.0,1314.0,0.0,1.0,415.0,0.0,2141.0,15.0,1716.0,0.0
20.0,0.0,1501.0,169.0,1672.0,0.0,0.0,0.0,485.0,0.0,2529.0,1322.0,0.0,1.0,422.0,0.0,2180.0,16.0,1704.0,0.0
21.0,0.0,1496.0,167.0,1664.0,0.0,0.0,0.0,485.0,0.0,2554.0,1335.0,0.0,1.0,417.0,0.0,2111.0,2.0,1594.0,0.0
20.0,0.0,1502.0,167.0,1626.0,0.0,0.0,0.0,485.0,0.0,2639.0,1330.0,0.0,1.0,421.0,0.0,2176.0,18.0,1536.0,0.0
21.0,0.0,1505.0,170.0,1548.0,0.0,0.0,0.0,486.0,0.0,2662.0,1336.0,0.0,1.0,416.0,0.0,2197.0,18.0,1536.0,0.0
21.0,0.0,1508.0,169.0,1537.0,0.0,0.0,0.0,485.0,0.0,2570.0,1344.0,0.0,1.0,413.0,0.0,2208.0,18.0,1509.0,0.0
21.0,0.0,1526.0,170.0,1544.0,0.0,0.0,0.0,485.0,0.0,2613.0,1360.0,0.0,1.0,416.0,0.0,2209.0,18.0,1540.0,0.0
21.0,0.0,1528.0,169.0,1552.0,0.0,0.0,0.0,485.0,0.0,2691.0,1335.0,0.0,1.0,418.0,0.0,2194.0,18.0,1585.0,0.0
21.0,0.0,1509.0,167.0,1514.0,0.0,0.0,0.0,485.0,0.0,2763.0,1329.0,0.0,1.0,421.0,0.0,2183.0,18.0,1565.0,0.0
21.0,0.0,1519.0,168.0,1447.0,0.0,0.0,0.0,486.0,0.0,2815.0,1350.0,0.0,1.0,420.0,0.0,2193.0,18.0,1586.0,0.0
21.0,0.0,1510.0,165.0,1473.0,0.0,0.0,0.0,485.0,0.0,2800.0,1361.0,0.0,1.0,428.0,0.0,2138.0,8.0,1642.0,0.0
21.0,0.0,1497.0,169.0,1495.0,0.0,0.0,0.0,485.0,0.0,2833.0,1364.0,0.0,1.0,423.0,0.0,2115.0,7.0,1689.0,0.0
21.0,0.0,1492.0,169.0,1506.0,0.0,0.0,0.0,485.0,0.0,2872.0,1353.0,0.0,1.0,428.0,0.0,2091.0,8.0,1656.0,0.0
21.0,0.0,1497.0,168.0,1492.0,0.0,0.0,0.0,485.0,0.0,2946.0,1381.0,0.0,1.0,414.0,0.0,2017.0,2.0,1690.0,0.0
21.0,0.0,1501.0,169.0,1479.0,0.0,0.0,0.0,485.0,0.0,2932.0,1400.0,0.0,1.0,413.0,0.0,2014.0,2.0,1803.0,0.0
21.0,0.0,1497.0,169.0,1488.0,0.0,0.0,0.0,485.0,0.0,2926.0,1416.0,0.0,1.0,425.0,0.0,2028.0,2.0,1895.0,0.0
21.0,0.0,1508.0,169.0,1483.0,0.0,0.0,0.0,485.0,0.0,2935.0,1423.0,0.0,1.0,424.0,0.0,1944.0,2.0,1775.0,0.0
21.0,0.0,1514.0,168.0,1483.0,0.0,0.0,0.0,485.0,0.0,2948.0,1424.0,0.0,1.0,421.0,0.0,1905.0,2.0,1815.0,0.0
20.0,0.0,1536.0,166.0,1484.0,0.0,0.0,0.0,485.0,0.0,2984.0,1438.0,0.0,1.0,432.0,0.0,1930.0,2.0,1728.0,0.0
21.0,0.0,1530.0,166.0,1471.0,0.0,0.0,0.0,485.0,0.0,2916.0,1442.0,0.0,1.0,429.0,0.0,1988.0,3.0,1796.0,0.0
21.0,0.0,1529.0,166.0,1466.0,0.0,0.0,0.0,485.0,0.0,2960.0,1432.0,0.0,1.0,430.0,0.0,2113.0,16.0,1816.0,0.0
21.0,0.0,1529.0,167.0,1467.0,0.0,0.0,0.0,485.0,0.0,3037.0,1438.0,0.0,1.0,424.0,0.0,2063.0,10.0,1816.0,0.0
20.0,0.0,1531.0,168.0,1497.0,0.0,0.0,0.0,485.0,0.0,3127.0,1443.0,0.0,1.0,437.0,0.0,2133.0,10.0,1817.0,0.0
21.0,0.0,1535.0,170.0,1505.0,0.0,0.0,0.0,485.0,0.0,3181.0,1446.0,0.0,1.0,432.0,0.0,2130.0,9.0,1804.0,0.0
21.0,0.0,1550.0,167.0,1531.0,0.0,0.0,0.0,485.0,0.0,3204.0,1436.0,0.0,1.0,421.0,0.0,2149.0,19.0,1889.0,0.0
21.0,0.0,1549.0,169.0,1568.0,0.0,0.0,0.0,485.0,0.0,3186.0,1433.0,0.0,1.0,426.0,0.0,2088.0,5.0,1835.0,0.0
21.0,0.0,1544.0,166.0,1584.0,0.0,0.0,0.0,485.0,0.0,3301.0,1438.0,0.0,1.0,427.0,0.0,2090.0,19.0,1948.0,0.0
21.0,0.0,1548.0,167.0,1599.0,0.0,0.0,0.0,485.0,0.0,3374.0,1422.0,0.0,1.0,419.0,0.0,2108.0,19.0,1984.0,0.0
21.0,0.0,1539.0,163.0,1607.0,0.0,0.0,0.0,485.0,0.0,3477.0,1391.0,0.0,1.0,423.0,0.0,2120.0,19.0,1992.0,0.0
21.0,0.0,1548.0,167.0,1621.0,0.0,0.0,0.0,485.0,0.0,3618.0,1380.0,1.0,0.0,427.0,0.0,2070.0,19.0,2051.0,0.0
21.0,0.0,1559.0,168.0,1648.0,0.0,0.0,0.0,485.0,0.0,3662.0,1353.0,3.0,0.0,423.0,0.0,2101.0,19.0,2080.0,0.0
21.0,0.0,1582.0,172.0,1657.0,0.0,0.0,0.0,485.0,0.0,3830.0,1317.0,2.0,0.0,424.0,0.0,2150.0,19.0,2089.0,0.0
21.0,0.0,1613.0,170.0,1672.0,0.0,0.0,0.0,485.0,0.0,3918.0,1217.0,5.0,0.0,424.0,0.0,2140.0,15.0,2047.0,0.0
21.0,0.0,1574.0,169.0,1673.0,0.0,0.0,0.0,485.0,0.0,3975.0,1167.0,9.0,0.0,425.0,0.0,2120.0,19.0,2021.0,0.0
21.0,0.0,1567.0,169.0,1665.0,0.0,0.0,0.0,485.0,0.0,3955.0,1162.0,17.0,0.0,422.0,0.0,2176.0,19.0,2030.0,0.0
21.0,0.0,1560.0,168.0,1672.0,0.0,0.0,0.0,485.0,0.0,3970.0,1160.0,23.0,0.0,427.0,0.0,2155.0,6.0,1974.0,0.0
21.0,0.0,1563.0,167.0,1674.0,0.0,0.0,0.0,485.0,0.0,4148.0,1165.0,26.0,0.0,426.0,0.0,2206.0,19.0,1962.0,0.0
21.0,0.0,1565.0,169.0,1679.0,0.0,0.0,0.0,485.0,0.0,4240.0,1183.0,17.0,0.0,420.0,0.0,2217.0,19.0,1982.0,0.0
21.0,0.0,1564.0,169.0,1672.0,0.0,0.0,0.0,485.0,0.0,4305.0,1186.0,12.0,0.0,429.0,0.0,2203.0,8.0,1985.0,0.0
21.0,0.0,1578.0,170.0,1664.0,0.0,0.0,0.0,485.0,0.0,4403.0,1149.0,17.0,0.0,419.0,0.0,2192.0,18.0,1983.0,0.0
21.0,0.0,1655.0,169.0,1666.0,0.0,0.0,0.0,485.0,0.0,4525.0,1120.0,25.0,0.0,415.0,0.0,2188.0,18.0,2073.0,0.0
21.0,0.0,1641.0,168.0,1668.0,0.0,0.0,0.0,485.0,0.0,4605.0,1070.0,18.0,0.0,425.0,0.0,2184.0,18.0,2120.0,0.0
21.0,0.0,1580.0,168.0,1663.0,0.0,0.0,0.0,486.0,0.0,4586.0,1051.0,13.0,0.0,423.0,0.0,2182.0,18.0,2126.0,0.0
21.0,0.0,1614.0,170.0,1664.0,0.0,0.0,0.0,486.0,0.0,4602.0,1015.0,15.0,0.0,421.0,0.0,2156.0,18.0,2112.0,0.0
21.0,0.0,1720.0,168.0,1663.0,0.0,0.0,0.0,486.0,0.0,4669.0,975.0,15.0,0.0,430.0,0.0,2099.0,14.0,2115.0,0.0
21.0,0.0,1657.0,169.0,1662.0,0.0,0.0,0.0,486.0,0.0,4754.0,952.0,20.0,0.0,426.0,0.0,2120.0,18.0,2083.0,0.0
21.0,0.0,1582.0,169.0,1663.0,0.0,0.0,0.0,486.0,0.0,4603.0,989.0,18.0,0.0,424.0,0.0,2151.0,19.0,2067.0,0.0
21.0,0.0,1578.0,168.0,1664.0,0.0,0.0,0.0,486.0,0.0,4514.0,995.0,26.0,0.0,427.0,0.0,2172.0,19.0,2061.0,0.0
21.0,0.0,1578.0,169.0,1671.0,0.0,0.0,0.0,486.0,0.0,4307.0,1011.0,29.0,0.0,422.0,0.0,2164.0,19.0,2002.0,0.0
21.0,0.0,1576.0,168.0,1691.0,0.0,0.0,0.0,486.0,0.0,4113.0,1069.0,23.0,0.0,422.0,0.0,2144.0,19.0,1976.0,0.0
21.0,0.0,1574.0,167.0,1707.0,0.0,0.0,0.0,486.0,0.0,4115.0,1106.0,20.0,0.0,429.0,0.0,2181.0,19.0,1965.0,0.0
21.0,0.0,1581.0,167.0,1702.0,0.0,0.0,0.0,486.0,0.0,3949.0,1122.0,17.0,0.0,431.0,0.0,2201.0,19.0,1938.0,0.0
20.0,0.0,1581.0,167.0,1699.0,0.0,0.0,0.0,486.0,0.0,3796.0,1122.0,14.0,0.0,424.0,0.0,2177.0,10.0,1890.0,0.0
