Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
9.0,0.0,5847.0,517.0,1221.0,17.0,0.0,0.0,485.0,0.0,1738.0,953.0,4.0,0.0,416.0,0.0,168.0,0.0,115.0,0.0
9.0,0.0,5872.0,518.0,1206.0,17.0,0.0,0.0,485.0,0.0,1768.0,951.0,6.0,0.0,418.0,0.0,172.0,0.0,104.0,0.0
9.0,0.0,5908.0,519.0,1183.0,17.0,0.0,0.0,485.0,0.0,1803.0,941.0,6.0,0.0,414.0,0.0,180.0,0.0,101.0,0.0
9.0,0.0,6027.0,522.0,1168.0,16.0,0.0,0.0,485.0,0.0,1864.0,926.0,7.0,0.0,412.0,0.0,161.0,0.0,104.0,0.0
9.0,0.0,6204.0,542.0,1199.0,17.0,0.0,0.0,485.0,0.0,1981.0,907.0,8.0,0.0,412.0,0.0,156.0,0.0,104.0,0.0
9.0,0.0,6186.0,547.0,1217.0,16.0,0.0,0.0,485.0,0.0,2055.0,899.0,9.0,0.0,414.0,0.0,175.0,0.0,97.0,0.0
9.0,0.0,6195.0,548.0,1199.0,17.0,0.0,0.0,485.0,0.0,2077.0,890.0,10.0,0.0,418.0,0.0,199.0,0.0,95.0,0.0
9.0,0.0,6237.0,551.0,1186.0,16.0,0.0,0.0,485.0,0.0,2084.0,879.0,10.0,0.0,418.0,0.0,216.0,0.0,86.0,0.0
9.0,0.0,6146.0,536.0,1259.0,17.0,0.0,0.0,485.0,0.0,2071.0,868.0,12.0,0.0,415.0,0.0,237.0,0.0,79.0,0.0
9.0,0.0,6166.0,547.0,1275.0,16.0,0.0,0.0,485.0,0.0,2100.0,857.0,12.0,0.0,409.0,0.0,286.0,0.0,84.0,0.0
9.0,0.0,6159.0,548.0,1264.0,16.0,0.0,0.0,485.0,0.0,2124.0,847.0,11.0,0.0,412.0,0.0,293.0,0.0,78.0,0.0
9.0,0.0,6218.0,556.0,1286.0,16.0,0.0,0.0,485.0,0.0,2144.0,845.0,11.0,0.0,418.0,0.0,281.0,0.0,71.0,0.0
9.0,0.0,6056.0,549.0,1342.0,16.0,0.0,0.0,485.0,0.0,2114.0,839.0,10.0,0.0,416.0,0.0,277.0,0.0,82.0,0.0
9.0,0.0,6041.0,543.0,1346.0,16.0,0.0,0.0,485.0,0.0,2081.0,844.0,11.0,0.0,417.0,0.0,268.0,0.0,80.0,0.0
9.0,0.0,6052.0,547.0,1345.0,16.0,0.0,0.0,485.0,0.0,2077.0,838.0,10.0,0.0,414.0,0.0,251.0,0.0,81.0,0.0
9.0,0.0,6076.0,548.0,1348.0,16.0,0.0,0.0,485.0,0.0,2065.0,845.0,10.0,0.0,414.0,0.0,261.0,0.0,77.0,0.0
9.0,0.0,5787.0,539.0,1418.0,16.0,0.0,0.0,485.0,0.0,2040.0,850.0,10.0,0.0,410.0,0.0,262.0,0.0,75.0,0.0
9.0,0.0,5891.0,541.0,1419.0,16.0,0.0,0.0,485.0,0.0,2052.0,854.0,11.0,0.0,418.0,0.0,242.0,0.0,82.0,1.0
9.0,0.0,5831.0,538.0,1429.0,16.0,0.0,0.0,485.0,0.0,2006.0,866.0,8.0,0.0,418.0,0.0,226.0,0.0,90.0,1.0
9.0,0.0,5914.0,540.0,1421.0,16.0,0.0,0.0,485.0,0.0,1994.0,870.0,7.0,0.0,418.0,0.0,204.0,0.0,97.0,1.0
9.0,0.0,6193.0,567.0,1494.0,16.0,0.0,0.0,485.0,0.0,2060.0,873.0,5.0,0.0,420.0,0.0,190.0,0.0,99.0,1.0
9.0,0.0,6253.0,577.0,1490.0,16.0,0.0,0.0,485.0,0.0,2080.0,878.0,4.0,0.0,424.0,0.0,186.0,0.0,98.0,0.0
9.0,0.0,6311.0,575.0,1504.0,16.0,0.0,0.0,485.0,0.0,2096.0,888.0,2.0,0.0,414.0,0.0,201.0,0.0,99.0,0.0
9.0,0.0,6284.0,564.0,1536.0,16.0,0.0,0.0,485.0,0.0,2132.0,885.0,1.0,0.0,415.0,0.0,213.0,0.0,100.0,0.0
9.0,0.0,6529.0,580.0,1673.0,15.0,0.0,0.0,485.0,0.0,2291.0,865.0,1.0,0.0,417.0,0.0,213.0,0.0,93.0,0.0
9.0,0.0,6583.0,585.0,1805.0,15.0,0.0,0.0,485.0,0.0,2334.0,860.0,0.0,1.0,410.0,0.0,228.0,0.0,85.0,0.0
10.0,0.0,6500.0,584.0,1884.0,15.0,0.0,0.0,485.0,0.0,2406.0,858.0,0.0,0.0,401.0,0.0,221.0,0.0,96.0,0.0
9.0,0.0,6703.0,584.0,1926.0,15.0,0.0,0.0,485.0,0.0,2568.0,797.0,0.0,1.0,407.0,0.0,223.0,0.0,105.0,0.0
9.0,0.0,6705.0,583.0,2013.0,15.0,0.0,0.0,485.0,0.0,3012.0,761.0,0.0,0.0,412.0,0.0,238.0,0.0,109.0,0.0
10.0,0.0,6667.0,600.0,2024.0,15.0,0.0,0.0,485.0,0.0,3002.0,782.0,0.0,1.0,421.0,0.0,258.0,0.0,110.0,0.0
9.0,0.0,6728.0,598.0,2039.0,16.0,0.0,0.0,485.0,0.0,3058.0,785.0,0.0,0.0,415.0,0.0,319.0,0.0,108.0,0.0
10.0,0.0,6832.0,622.0,1504.0,33.0,0.0,0.0,485.0,0.0,3146.0,773.0,0.0,1.0,404.0,0.0,330.0,0.0,112.0,0.0
9.0,0.0,7241.0,730.0,1281.0,38.0,0.0,0.0,485.0,0.0,4234.0,711.0,0.0,1.0,409.0,0.0,384.0,0.0,108.0,0.0
10.0,0.0,7120.0,742.0,1278.0,38.0,0.0,0.0,485.0,0.0,4576.0,703.0,0.0,0.0,408.0,0.0,430.0,0.0,115.0,0.0
10.0,0.0,7111.0,741.0,1287.0,39.0,0.0,0.0,485.0,0.0,4513.0,704.0,0.0,1.0,415.0,0.0,435.0,0.0,114.0,0.0
10.0,0.0,7042.0,674.0,1290.0,39.0,0.0,0.0,485.0,0.0,4525.0,701.0,0.0,0.0,412.0,0.0,422.0,0.0,115.0,0.0
10.0,0.0,6962.0,613.0,1282.0,39.0,0.0,0.0,485.0,0.0,4403.0,717.0,0.0,1.0,401.0,0.0,400.0,0.0,119.0,0.0
10.0,0.0,6984.0,612.0,1285.0,38.0,0.0,0.0,485.0,0.0,4266.0,740.0,0.0,0.0,403.0,0.0,404.0,0.0,116.0,0.0
10.0,0.0,6901.0,614.0,1277.0,38.0,0.0,0.0,485.0,0.0,4202.0,740.0,0.0,1.0,399.0,0.0,430.0,0.0,123.0,0.0
10.0,0.0,6860.0,613.0,1281.0,39.0,0.0,0.0,485.0,0.0,4058.0,745.0,0.0,0.0,403.0,0.0,447.0,0.0,131.0,0.0
9.0,0.0,6776.0,610.0,1287.0,38.0,0.0,0.0,485.0,0.0,3836.0,745.0,0.0,1.0,401.0,0.0,450.0,0.0,148.0,0.0
9.0,0.0,6732.0,600.0,1289.0,38.0,0.0,0.0,485.0,0.0,3518.0,751.0,0.0,0.0,397.0,0.0,409.0,0.0,155.0,0.0
9.0,0.0,6642.0,592.0,1282.0,37.0,0.0,0.0,485.0,0.0,3121.0,758.0,0.0,1.0,407.0,0.0,418.0,0.0,148.0,0.0
9.0,0.0,6647.0,592.0,1290.0,38.0,0.0,0.0,485.0,0.0,3089.0,757.0,0.0,0.0,405.0,0.0,429.0,0.0,133.0,0.0
10.0,0.0,6709.0,583.0,1285.0,38.0,0.0,0.0,486.0,0.0,2855.0,747.0,0.0,1.0,406.0,0.0,425.0,0.0,141.0,0.0
10.0,0.0,6795.0,605.0,1260.0,40.0,0.0,0.0,485.0,0.0,2945.0,749.0,0.0,0.0,403.0,0.0,444.0,0.0,148.0,0.0
9.0,0.0,6726.0,607.0,1244.0,39.0,0.0,0.0,485.0,0.0,2975.0,759.0,0.0,1.0,403.0,0.0,476.0,0.0,140.0,0.0
10.0,0.0,6695.0,608.0,1275.0,39.0,0.0,0.0,485.0,0.0,2974.0,761.0,0.0,0.0,413.0,0.0,483.0,0.0,140.0,0.0
9.0,0.0,6848.0,609.0,1285.0,42.0,0.0,0.0,485.0,0.0,2827.0,762.0,0.0,1.0,407.0,0.0,503.0,0.0,146.0,0.0
10.0,0.0,6827.0,610.0,1281.0,41.0,0.0,0.0,485.0,0.0,2781.0,768.0,0.0,0.0,401.0,0.0,537.0,0.0,149.0,0.0
9.0,0.0,6779.0,610.0,1275.0,41.0,0.0,0.0,485.0,0.0,2743.0,768.0,0.0,1.0,402.0,0.0,548.0,0.0,143.0,0.0
9.0,0.0,6747.0,607.0,1268.0,42.0,0.0,0.0,485.0,0.0,2707.0,766.0,0.0,0.0,410.0,0.0,538.0,0.0,140.0,0.0
9.0,0.0,6579.0,560.0,1186.0,43.0,0.0,0.0,485.0,0.0,2333.0,792.0,0.0,1.0,411.0,0.0,490.0,0.0,143.0,0.0
9.0,0.0,6547.0,546.0,1122.0,43.0,0.0,0.0,485.0,0.0,2173.0,813.0,0.0,0.0,417.0,0.0,460.0,0.0,137.0,0.0
9.0,0.0,6482.0,545.0,1127.0,44.0,0.0,0.0,485.0,0.0,2131.0,814.0,0.0,1.0,421.0,0.0,448.0,0.0,141.0,0.0
9.0,0.0,6472.0,548.0,1075.0,44.0,0.0,0.0,484.0,0.0,2121.0,818.0,0.0,0.0,423.0,0.0,472.0,0.0,146.0,0.0
9.0,0.0,6487.0,566.0,1146.0,43.0,0.0,0.0,485.0,0.0,1834.0,846.0,0.0,1.0,420.0,0.0,500.0,0.0,149.0,0.0
10.0,0.0,6330.0,570.0,1167.0,43.0,0.0,0.0,485.0,0.0,1626.0,924.0,0.0,0.0,422.0,0.0,508.0,0.0,144.0,1.0
10.0,0.0,6406.0,578.0,1059.0,42.0,0.0,0.0,485.0,0.0,1604.0,956.0,0.0,1.0,415.0,0.0,509.0,0.0,144.0,0.0
10.0,0.0,6390.0,582.0,929.0,43.0,0.0,0.0,485.0,0.0,1630.0,956.0,0.0,0.0,414.0,0.0,516.0,0.0,137.0,0.0
10.0,0.0,6495.0,595.0,850.0,43.0,0.0,0.0,485.0,0.0,1671.0,966.0,0.0,0.0,410.0,0.0,524.0,0.0,135.0,0.0
10.0,0.0,6512.0,597.0,794.0,43.0,0.0,0.0,485.0,0.0,1657.0,985.0,0.0,1.0,417.0,0.0,507.0,0.0,123.0,0.0
10.0,0.0,6464.0,596.0,754.0,43.0,0.0,0.0,485.0,0.0,1648.0,993.0,0.0,0.0,418.0,0.0,494.0,0.0,123.0,0.0
9.0,0.0,6448.0,595.0,697.0,43.0,0.0,0.0,485.0,0.0,1649.0,995.0,0.0,1.0,422.0,0.0,495.0,0.0,130.0,0.0
9.0,0.0,6262.0,563.0,690.0,43.0,0.0,0.0,485.0,0.0,1588.0,997.0,0.0,0.0,412.0,0.0,525.0,0.0,131.0,0.0
9.0,0.0,6131.0,540.0,837.0,15.0,0.0,0.0,485.0,0.0,1529.0,1008.0,0.0,1.0,413.0,0.0,547.0,0.0,136.0,0.0
9.0,0.0,5987.0,541.0,943.0,15.0,0.0,0.0,485.0,0.0,1527.0,1011.0,0.0,0.0,412.0,0.0,562.0,0.0,138.0,0.0
9.0,0.0,5886.0,545.0,939.0,14.0,0.0,0.0,485.0,0.0,1537.0,1012.0,0.0,1.0,420.0,0.0,583.0,0.0,152.0,0.0
10.0,0.0,6146.0,506.0,896.0,15.0,0.0,0.0,485.0,0.0,1438.0,1021.0,0.0,0.0,423.0,0.0,591.0,0.0,164.0,0.0
10.0,0.0,6155.0,489.0,956.0,16.0,0.0,0.0,485.0,0.0,1391.0,1030.0,0.0,1.0,422.0,0.0,594.0,0.0,168.0,0.0
9.0,0.0,6040.0,490.0,969.0,15.0,0.0,0.0,485.0,0.0,1391.0,1035.0,0.0,0.0,416.0,0.0,587.0,0.0,170.0,0.0
9.0,0.0,6056.0,489.0,954.0,15.0,0.0,0.0,485.0,0.0,1409.0,1019.0,0.0,1.0,417.0,0.0,583.0,0.0,183.0,0.0
9.0,0.0,6318.0,488.0,1022.0,14.0,0.0,0.0,485.0,0.0,1527.0,1022.0,0.0,0.0,423.0,0.0,580.0,0.0,197.0,0.0
10.0,0.0,6333.0,488.0,1037.0,15.0,0.0,0.0,485.0,0.0,1553.0,1020.0,0.0,1.0,425.0,0.0,583.0,0.0,191.0,0.0
9.0,0.0,6382.0,488.0,1068.0,14.0,0.0,0.0,485.0,0.0,1561.0,1024.0,0.0,0.0,421.0,0.0,598.0,0.0,184.0,0.0
9.0,0.0,6335.0,517.0,1077.0,15.0,0.0,0.0,485.0,0.0,1596.0,1027.0,0.0,1.0,415.0,0.0,601.0,0.0,180.0,0.0
9.0,0.0,6346.0,561.0,1094.0,15.0,0.0,0.0,485.0,0.0,1901.0,1036.0,0.0,0.0,413.0,0.0,602.0,0.0,177.0,0.0
10.0,0.0,6368.0,580.0,1044.0,15.0,0.0,0.0,485.0,0.0,2111.0,1034.0,0.0,0.0,405.0,0.0,607.0,0.0,182.0,0.0
9.0,0.0,6485.0,565.0,952.0,37.0,0.0,0.0,485.0,0.0,2104.0,1040.0,0.0,1.0,404.0,0.0,591.0,0.0,188.0,0.0
9.0,0.0,6601.0,536.0,801.0,41.0,0.0,0.0,485.0,0.0,2206.0,1031.0,0.0,0.0,418.0,0.0,588.0,0.0,198.0,0.0
10.0,0.0,7003.0,609.0,793.0,38.0,0.0,0.0,485.0,0.0,2589.0,1009.0,0.0,1.0,418.0,0.0,606.0,0.0,209.0,0.0
9.0,0.0,7085.0,706.0,788.0,31.0,0.0,0.0,485.0,0.0,2782.0,1024.0,0.0,0.0,413.0,0.0,621.0,0.0,207.0,0.0
9.0,0.0,7257.0,776.0,793.0,27.0,0.0,0.0,485.0,0.0,2841.0,1011.0,0.0,1.0,417.0,0.0,613.0,0.0,225.0,0.0
9.0,0.0,7377.0,879.0,795.0,27.0,0.0,0.0,485.0,0.0,2981.0,958.0,0.0,0.0,412.0,0.0,603.0,0.0,227.0,0.0
9.0,0.0,7464.0,918.0,795.0,28.0,0.0,0.0,484.0,0.0,3197.0,949.0,0.0,1.0,415.0,0.0,605.0,0.0,242.0,0.0
9.0,0.0,7272.0,906.0,802.0,28.0,0.0,0.0,485.0,0.0,3016.0,1022.0,0.0,0.0,410.0,0.0,612.0,0.0,270.0,0.0
9.0,0.0,7593.0,941.0,796.0,29.0,0.0,0.0,485.0,0.0,3137.0,1037.0,0.0,1.0,398.0,0.0,612.0,0.0,281.0,0.0
9.0,0.0,7694.0,953.0,821.0,28.0,0.0,0.0,485.0,0.0,3172.0,1036.0,0.0,0.0,395.0,0.0,622.0,0.0,292.0,0.0
9.0,0.0,7798.0,966.0,870.0,29.0,0.0,0.0,485.0,0.0,3127.0,1046.0,0.0,1.0,393.0,0.0,622.0,0.0,271.0,0.0
10.0,0.0,7779.0,970.0,924.0,28.0,0.0,0.0,485.0,0.0,3104.0,1046.0,0.0,0.0,385.0,0.0,620.0,0.0,276.0,0.0
10.0,0.0,7802.0,971.0,965.0,29.0,0.0,0.0,485.0,0.0,3089.0,1057.0,0.0,1.0,387.0,0.0,642.0,0.0,251.0,0.0
10.0,0.0,7816.0,971.0,991.0,28.0,0.0,0.0,485.0,0.0,3102.0,1076.0,0.0,0.0,385.0,0.0,673.0,0.0,230.0,0.0
10.0,0.0,7832.0,972.0,1005.0,29.0,0.0,0.0,485.0,0.0,3104.0,1077.0,0.0,1.0,381.0,0.0,672.0,0.0,214.0,0.0
10.0,0.0,7947.0,972.0,1012.0,29.0,0.0,0.0,485.0,0.0,3132.0,1069.0,0.0,0.0,373.0,0.0,697.0,0.0,211.0,0.0
9.0,0.0,7871.0,972.0,1025.0,28.0,0.0,0.0,485.0,0.0,3177.0,1061.0,1.0,0.0,375.0,0.0,715.0,0.0,217.0,0.0
9.0,0.0,7934.0,972.0,1028.0,28.0,0.0,0.0,485.0,0.0,3194.0,1060.0,1.0,0.0,370.0,0.0,714.0,0.0,215.0,0.0
9.0,0.0,8046.0,972.0,1024.0,26.0,0.0,0.0,485.0,0.0,3285.0,1029.0,2.0,0.0,375.0,0.0,720.0,0.0,228.0,0.0
9.0,0.0,7963.0,971.0,1021.0,27.0,0.0,0.0,485.0,0.0,3424.0,1002.0,2.0,0.0,382.0,0.0,713.0,0.0,236.0,0.0
9.0,0.0,7874.0,971.0,1013.0,26.0,0.0,0.0,485.0,0.0,3396.0,1028.0,2.0,0.0,385.0,0.0,710.0,0.0,251.0,0.0
9.0,0.0,7938.0,972.0,1007.0,27.0,0.0,0.0,485.0,0.0,3376.0,1036.0,4.0,0.0,389.0,0.0,702.0,0.0,273.0,0.0
10.0,0.0,7950.0,971.0,1009.0,26.0,0.0,0.0,485.0,0.0,3365.0,1011.0,4.0,0.0,397.0,0.0,722.0,0.0,290.0,0.0
9.0,0.0,7804.0,971.0,1023.0,26.0,0.0,0.0,485.0,0.0,3449.0,965.0,5.0,0.0,395.0,0.0,725.0,0.0,309.0,0.0
9.0,0.0,7814.0,971.0,1022.0,26.0,0.0,0.0,485.0,0.0,3471.0,995.0,5.0,0.0,404.0,0.0,733.0,0.0,326.0,0.0
9.0,0.0,7891.0,971.0,1007.0,26.0,0.0,0.0,485.0,0.0,3473.0,1001.0,6.0,0.0,404.0,0.0,731.0,0.0,344.0,0.0
9.0,0.0,7937.0,971.0,1009.0,26.0,0.0,0.0,485.0,0.0,3509.0,966.0,7.0,0.0,395.0,0.0,715.0,0.0,356.0,0.0
9.0,0.0,7855.0,971.0,1067.0,26.0,0.0,0.0,485.0,0.0,3627.0,932.0,7.0,0.0,401.0,0.0,708.0,0.0,357.0,0.0
9.0,0.0,7774.0,972.0,1098.0,26.0,0.0,0.0,485.0,0.0,3615.0,974.0,8.0,0.0,405.0,0.0,726.0,0.0,355.0,0.0
9.0,0.0,7762.0,973.0,1103.0,26.0,0.0,0.0,485.0,0.0,3597.0,985.0,6.0,0.0,396.0,0.0,731.0,0.0,375.0,0.0
9.0,0.0,7795.0,973.0,1099.0,26.0,0.0,0.0,485.0,0.0,3585.0,997.0,7.0,0.0,407.0,0.0,741.0,0.0,402.0,0.0
9.0,0.0,7849.0,971.0,1110.0,26.0,0.0,0.0,485.0,0.0,3594.0,1004.0,6.0,0.0,398.0,0.0,739.0,0.0,413.0,0.0
9.0,0.0,7785.0,970.0,1119.0,26.0,0.0,0.0,485.0,0.0,3613.0,1001.0,6.0,0.0,395.0,0.0,745.0,0.0,422.0,0.0
9.0,0.0,7748.0,971.0,1120.0,26.0,0.0,0.0,485.0,0.0,3629.0,993.0,5.0,0.0,390.0,0.0,752.0,0.0,434.0,0.0
9.0,0.0,7791.0,971.0,1149.0,26.0,0.0,0.0,485.0,0.0,3662.0,995.0,5.0,0.0,396.0,0.0,750.0,0.0,473.0,0.0
10.0,0.0,7793.0,971.0,1176.0,26.0,0.0,0.0,485.0,0.0,3676.0,1003.0,4.0,0.0,402.0,0.0,750.0,0.0,474.0,0.0
10.0,0.0,7765.0,973.0,1188.0,26.0,0.0,0.0,485.0,0.0,3674.0,1006.0,4.0,0.0,400.0,0.0,744.0,0.0,482.0,0.0
9.0,0.0,7760.0,974.0,1185.0,26.0,0.0,0.0,485.0,0.0,3701.0,1012.0,3.0,0.0,395.0,0.0,753.0,0.0,485.0,0.0
9.0,0.0,7743.0,975.0,1189.0,26.0,0.0,0.0,485.0,0.0,3727.0,1005.0,2.0,0.0,407.0,0.0,755.0,0.0,518.0,0.0
9.0,0.0,7741.0,974.0,1196.0,26.0,0.0,0.0,485.0,0.0,3719.0,1001.0,2.0,0.0,412.0,0.0,757.0,0.0,555.0,0.0
9.0,0.0,7741.0,975.0,1193.0,26.0,0.0,0.0,485.0,0.0,3704.0,999.0,2.0,0.0,404.0,0.0,755.0,0.0,554.0,0.0
9.0,0.0,7753.0,975.0,1192.0,26.0,0.0,0.0,485.0,0.0,3757.0,989.0,1.0,0.0,394.0,0.0,756.0,0.0,555.0,0.0
9.0,0.0,7673.0,971.0,1189.0,26.0,0.0,0.0,485.0,0.0,3903.0,960.0,0.0,0.0,408.0,0.0,763.0,0.0,566.0,0.0
9.0,0.0,7641.0,975.0,1198.0,25.0,0.0,0.0,485.0,0.0,3997.0,944.0,0.0,1.0,400.0,0.0,769.0,0.0,611.0,0.0
