Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
19.0,0.0,990.0,92.0,0.0,28.0,0.0,0.0,486.0,0.0,3462.0,443.0,0.0,1.0,311.0,11.0,3042.0,2.0,2024.0,5.0
18.0,0.0,987.0,91.0,0.0,28.0,0.0,0.0,486.0,0.0,3474.0,439.0,0.0,1.0,311.0,11.0,3045.0,1.0,2057.0,5.0
19.0,0.0,984.0,93.0,0.0,28.0,0.0,0.0,486.0,0.0,3392.0,445.0,0.0,1.0,312.0,11.0,3050.0,1.0,1996.0,5.0
18.0,0.0,987.0,95.0,0.0,28.0,0.0,0.0,486.0,0.0,3378.0,445.0,0.0,1.0,311.0,11.0,3039.0,1.0,2044.0,5.0
19.0,0.0,972.0,92.0,0.0,28.0,0.0,0.0,486.0,0.0,3340.0,443.0,0.0,1.0,305.0,11.0,3027.0,1.0,2066.0,5.0
19.0,0.0,909.0,93.0,0.0,28.0,0.0,0.0,486.0,0.0,3364.0,442.0,0.0,1.0,301.0,11.0,2969.0,2.0,2065.0,5.0
19.0,0.0,908.0,93.0,0.0,28.0,0.0,0.0,486.0,0.0,3411.0,441.0,0.0,1.0,302.0,11.0,2810.0,1.0,2097.0,5.0
18.0,0.0,907.0,92.0,0.0,30.0,0.0,0.0,486.0,0.0,3453.0,442.0,0.0,1.0,305.0,10.0,2640.0,1.0,2149.0,5.0
18.0,0.0,914.0,92.0,0.0,28.0,0.0,0.0,486.0,0.0,3515.0,441.0,0.0,1.0,304.0,11.0,2590.0,2.0,2202.0,5.0
17.0,0.0,912.0,87.0,0.0,28.0,0.0,0.0,486.0,0.0,3560.0,438.0,0.0,1.0,307.0,10.0,2617.0,2.0,2139.0,5.0
17.0,0.0,914.0,82.0,0.0,28.0,0.0,0.0,486.0,0.0,3564.0,441.0,0.0,1.0,308.0,11.0,2632.0,1.0,2107.0,5.0
17.0,0.0,942.0,77.0,0.0,28.0,0.0,0.0,486.0,0.0,3432.0,443.0,0.0,1.0,311.0,11.0,2722.0,2.0,2086.0,5.0
17.0,0.0,981.0,76.0,0.0,28.0,0.0,0.0,486.0,0.0,3472.0,441.0,0.0,1.0,309.0,10.0,2717.0,1.0,2141.0,5.0
16.0,0.0,940.0,78.0,0.0,28.0,0.0,0.0,486.0,0.0,3568.0,467.0,0.0,1.0,311.0,12.0,2736.0,1.0,2146.0,5.0
17.0,0.0,918.0,79.0,0.0,28.0,0.0,0.0,486.0,0.0,3391.0,478.0,0.0,1.0,316.0,11.0,2777.0,2.0,2116.0,5.0
18.0,0.0,888.0,76.0,0.0,28.0,0.0,0.0,486.0,0.0,3318.0,475.0,0.0,1.0,325.0,11.0,2850.0,2.0,2117.0,5.0
18.0,0.0,870.0,81.0,0.0,30.0,0.0,0.0,487.0,0.0,3297.0,480.0,0.0,1.0,327.0,10.0,3001.0,1.0,2080.0,5.0
18.0,0.0,858.0,75.0,0.0,28.0,0.0,0.0,486.0,0.0,3367.0,472.0,2.0,0.0,326.0,10.0,2992.0,2.0,2126.0,5.0
18.0,0.0,841.0,74.0,0.0,28.0,0.0,0.0,486.0,0.0,3563.0,458.0,5.0,0.0,334.0,11.0,2899.0,1.0,2165.0,5.0
19.0,0.0,849.0,74.0,0.0,29.0,0.0,0.0,486.0,0.0,3606.0,452.0,7.0,0.0,332.0,10.0,2896.0,1.0,2174.0,5.0
19.0,0.0,863.0,80.0,0.0,28.0,0.0,0.0,486.0,0.0,3584.0,475.0,10.0,0.0,330.0,11.0,3011.0,1.0,2198.0,5.0
19.0,0.0,871.0,78.0,0.0,28.0,0.0,0.0,486.0,0.0,3707.0,465.0,13.0,0.0,335.0,11.0,3047.0,2.0,2217.0,5.0
19.0,0.0,881.0,77.0,0.0,28.0,0.0,0.0,486.0,0.0,3832.0,465.0,33.0,0.0,331.0,13.0,3044.0,2.0,2201.0,5.0
19.0,0.0,898.0,79.0,0.0,28.0,0.0,0.0,486.0,0.0,3935.0,466.0,40.0,0.0,328.0,11.0,3046.0,1.0,2183.0,5.0
18.0,0.0,916.0,80.0,0.0,28.0,0.0,0.0,486.0,0.0,4048.0,465.0,31.0,0.0,326.0,13.0,3049.0,1.0,2176.0,5.0
17.0,0.0,915.0,77.0,0.0,27.0,0.0,0.0,486.0,0.0,4152.0,459.0,28.0,0.0,324.0,13.0,3061.0,2.0,2178.0,5.0
16.0,0.0,897.0,79.0,0.0,28.0,0.0,0.0,486.0,0.0,4395.0,463.0,37.0,0.0,316.0,13.0,3065.0,1.0,2174.0,5.0
17.0,0.0,863.0,78.0,0.0,29.0,0.0,0.0,486.0,0.0,4470.0,468.0,46.0,0.0,316.0,13.0,3069.0,1.0,2147.0,5.0
17.0,0.0,851.0,77.0,0.0,27.0,0.0,0.0,486.0,0.0,4633.0,461.0,46.0,0.0,312.0,13.0,3071.0,1.0,2172.0,5.0
16.0,0.0,863.0,80.0,0.0,29.0,0.0,0.0,486.0,0.0,4700.0,459.0,54.0,0.0,314.0,13.0,3070.0,1.0,2144.0,5.0
16.0,0.0,863.0,80.0,0.0,29.0,0.0,0.0,486.0,0.0,4721.0,456.0,41.0,0.0,308.0,12.0,3041.0,2.0,2213.0,5.0
16.0,0.0,858.0,81.0,0.0,29.0,0.0,0.0,486.0,0.0,4809.0,456.0,49.0,0.0,307.0,12.0,2993.0,2.0,2233.0,5.0
16.0,0.0,884.0,81.0,0.0,27.0,0.0,0.0,486.0,0.0,4785.0,457.0,55.0,0.0,311.0,12.0,2961.0,1.0,2237.0,5.0
16.0,0.0,887.0,83.0,0.0,29.0,0.0,0.0,486.0,0.0,4906.0,454.0,61.0,0.0,313.0,12.0,2983.0,1.0,2275.0,5.0
16.0,0.0,889.0,80.0,0.0,29.0,0.0,0.0,486.0,0.0,4954.0,454.0,74.0,0.0,316.0,12.0,3017.0,1.0,2265.0,5.0
16.0,0.0,884.0,81.0,0.0,27.0,0.0,0.0,486.0,0.0,4712.0,460.0,55.0,0.0,322.0,12.0,3026.0,1.0,2218.0,5.0
16.0,0.0,889.0,80.0,0.0,29.0,0.0,0.0,486.0,0.0,4746.0,455.0,40.0,0.0,318.0,12.0,3033.0,1.0,2229.0,5.0
17.0,0.0,896.0,82.0,0.0,29.0,0.0,0.0,486.0,0.0,4704.0,451.0,47.0,0.0,318.0,12.0,3047.0,2.0,2226.0,5.0
16.0,0.0,910.0,84.0,0.0,27.0,0.0,0.0,486.0,0.0,4637.0,447.0,58.0,0.0,311.0,12.0,3024.0,2.0,2265.0,5.0
16.0,0.0,931.0,84.0,0.0,29.0,0.0,0.0,486.0,0.0,4556.0,446.0,55.0,0.0,309.0,11.0,3008.0,1.0,2261.0,5.0
16.0,0.0,940.0,86.0,0.0,29.0,0.0,0.0,486.0,0.0,4325.0,450.0,43.0,0.0,304.0,11.0,2983.0,1.0,2243.0,5.0
16.0,0.0,939.0,86.0,0.0,28.0,0.0,0.0,486.0,0.0,4035.0,459.0,32.0,0.0,311.0,10.0,2935.0,1.0,2232.0,4.0
16.0,0.0,937.0,86.0,1.0,26.0,0.0,0.0,486.0,0.0,3799.0,455.0,22.0,0.0,313.0,10.0,2889.0,2.0,2205.0,5.0
16.0,0.0,976.0,83.0,2.0,20.0,0.0,0.0,486.0,0.0,3630.0,454.0,12.0,0.0,321.0,9.0,2852.0,1.0,2128.0,5.0
16.0,0.0,1071.0,87.0,2.0,21.0,0.0,0.0,486.0,0.0,3705.0,448.0,8.0,0.0,324.0,9.0,2727.0,2.0,2078.0,5.0
15.0,0.0,1017.0,85.0,1.0,26.0,0.0,0.0,486.0,0.0,3821.0,425.0,4.0,0.0,331.0,10.0,2621.0,1.0,2000.0,5.0
16.0,0.0,1014.0,85.0,0.0,31.0,0.0,0.0,486.0,0.0,3659.0,447.0,1.0,0.0,328.0,9.0,2549.0,2.0,1978.0,5.0
16.0,0.0,1085.0,82.0,0.0,33.0,0.0,0.0,486.0,0.0,3761.0,423.0,0.0,1.0,327.0,9.0,2465.0,1.0,1918.0,5.0
16.0,0.0,1235.0,65.0,0.0,31.0,0.0,0.0,486.0,0.0,3862.0,418.0,0.0,1.0,329.0,9.0,2369.0,2.0,1855.0,5.0
15.0,0.0,1342.0,51.0,0.0,28.0,0.0,0.0,486.0,0.0,4170.0,401.0,0.0,1.0,324.0,9.0,2341.0,2.0,1816.0,5.0
16.0,0.0,1488.0,47.0,0.0,26.0,0.0,0.0,486.0,0.0,4186.0,406.0,0.0,1.0,319.0,9.0,2390.0,1.0,1744.0,5.0
16.0,0.0,1603.0,48.0,0.0,25.0,0.0,0.0,486.0,0.0,4179.0,376.0,0.0,1.0,323.0,9.0,2446.0,2.0,1676.0,5.0
16.0,0.0,1668.0,52.0,0.0,25.0,0.0,0.0,487.0,0.0,4223.0,368.0,0.0,1.0,326.0,9.0,2498.0,1.0,1658.0,5.0
16.0,0.0,1398.0,66.0,0.0,32.0,0.0,0.0,486.0,0.0,3844.0,401.0,0.0,1.0,318.0,10.0,2673.0,1.0,1508.0,5.0
17.0,0.0,1230.0,81.0,0.0,33.0,0.0,0.0,486.0,0.0,3774.0,412.0,0.0,1.0,316.0,13.0,2900.0,1.0,1562.0,5.0
16.0,0.0,1256.0,84.0,0.0,33.0,0.0,0.0,486.0,0.0,3745.0,405.0,0.0,1.0,319.0,13.0,2950.0,1.0,1551.0,5.0
17.0,0.0,1239.0,85.0,0.0,34.0,0.0,0.0,486.0,0.0,3582.0,404.0,0.0,1.0,315.0,14.0,2915.0,1.0,1524.0,5.0
16.0,0.0,1185.0,86.0,0.0,33.0,0.0,0.0,486.0,0.0,3477.0,410.0,0.0,1.0,314.0,16.0,2865.0,1.0,1477.0,5.0
16.0,0.0,1178.0,88.0,0.0,33.0,0.0,0.0,486.0,0.0,3433.0,408.0,0.0,1.0,310.0,16.0,2790.0,2.0,1365.0,5.0
16.0,0.0,1175.0,86.0,0.0,32.0,0.0,0.0,486.0,0.0,3481.0,405.0,0.0,1.0,309.0,16.0,2691.0,1.0,1470.0,5.0
16.0,0.0,1168.0,86.0,0.0,30.0,0.0,0.0,486.0,0.0,3533.0,403.0,0.0,1.0,308.0,14.0,2551.0,2.0,1461.0,5.0
16.0,0.0,1303.0,85.0,2.0,23.0,0.0,0.0,486.0,0.0,3734.0,396.0,0.0,1.0,313.0,14.0,2254.0,2.0,1451.0,5.0
16.0,0.0,1422.0,84.0,2.0,21.0,0.0,0.0,486.0,0.0,3812.0,378.0,0.0,1.0,314.0,14.0,2040.0,2.0,1451.0,5.0
16.0,0.0,1219.0,82.0,2.0,23.0,0.0,0.0,486.0,0.0,3813.0,407.0,0.0,1.0,313.0,15.0,2124.0,2.0,1496.0,5.0
16.0,0.0,1124.0,82.0,0.0,32.0,0.0,0.0,486.0,0.0,3647.0,421.0,0.0,1.0,309.0,16.0,2482.0,2.0,1417.0,5.0
16.0,0.0,1202.0,81.0,0.0,34.0,0.0,0.0,486.0,0.0,3453.0,425.0,0.0,1.0,306.0,16.0,2792.0,2.0,1354.0,5.0
16.0,0.0,1168.0,83.0,0.0,33.0,0.0,0.0,486.0,0.0,3263.0,442.0,0.0,1.0,302.0,16.0,2905.0,2.0,1378.0,4.0
16.0,0.0,1096.0,83.0,0.0,33.0,0.0,0.0,486.0,0.0,3154.0,436.0,0.0,1.0,304.0,16.0,2950.0,2.0,1350.0,5.0
16.0,0.0,1052.0,82.0,0.0,35.0,0.0,0.0,486.0,0.0,3156.0,435.0,0.0,1.0,306.0,16.0,2904.0,2.0,1330.0,5.0
16.0,0.0,1016.0,83.0,0.0,30.0,0.0,0.0,486.0,0.0,2921.0,443.0,0.0,1.0,302.0,16.0,2884.0,1.0,1336.0,5.0
16.0,0.0,988.0,84.0,0.0,28.0,0.0,0.0,485.0,0.0,2817.0,446.0,0.0,1.0,313.0,16.0,2941.0,2.0,1378.0,5.0
16.0,0.0,998.0,86.0,0.0,29.0,0.0,0.0,485.0,0.0,2741.0,437.0,0.0,1.0,309.0,16.0,2959.0,2.0,1449.0,5.0
16.0,0.0,1070.0,81.0,0.0,29.0,0.0,0.0,485.0,0.0,2732.0,441.0,0.0,1.0,309.0,15.0,2936.0,2.0,1402.0,5.0
16.0,0.0,1101.0,80.0,0.0,29.0,0.0,0.0,485.0,0.0,2860.0,436.0,0.0,1.0,305.0,15.0,2879.0,2.0,1547.0,5.0
16.0,0.0,1050.0,80.0,0.0,28.0,0.0,0.0,485.0,0.0,2709.0,450.0,0.0,1.0,305.0,15.0,2879.0,2.0,1576.0,5.0
15.0,0.0,1004.0,81.0,0.0,28.0,0.0,0.0,485.0,0.0,2613.0,452.0,0.0,1.0,311.0,15.0,2920.0,2.0,1540.0,5.0
15.0,0.0,1026.0,80.0,0.0,26.0,0.0,0.0,485.0,0.0,2623.0,461.0,0.0,1.0,308.0,15.0,2889.0,2.0,1510.0,5.0
16.0,0.0,1030.0,80.0,0.0,29.0,0.0,0.0,485.0,0.0,2452.0,464.0,0.0,1.0,309.0,14.0,2658.0,2.0,1380.0,5.0
16.0,0.0,1013.0,81.0,0.0,27.0,0.0,0.0,485.0,0.0,2409.0,475.0,0.0,1.0,312.0,15.0,2522.0,2.0,1301.0,5.0
15.0,0.0,1012.0,81.0,0.0,25.0,0.0,0.0,485.0,0.0,2416.0,482.0,0.0,1.0,311.0,14.0,2479.0,2.0,1333.0,5.0
15.0,0.0,984.0,83.0,0.0,27.0,0.0,0.0,485.0,0.0,2487.0,493.0,0.0,1.0,315.0,15.0,2254.0,2.0,1363.0,5.0
16.0,0.0,995.0,82.0,0.0,25.0,0.0,0.0,485.0,0.0,2570.0,489.0,0.0,1.0,305.0,14.0,2237.0,2.0,1539.0,5.0
16.0,0.0,976.0,83.0,0.0,27.0,0.0,0.0,485.0,0.0,2549.0,494.0,0.0,1.0,306.0,15.0,2278.0,2.0,1500.0,5.0
16.0,0.0,975.0,82.0,0.0,25.0,0.0,0.0,485.0,0.0,2563.0,495.0,0.0,1.0,309.0,15.0,2248.0,2.0,1426.0,5.0
16.0,0.0,978.0,82.0,0.0,27.0,0.0,0.0,485.0,0.0,2650.0,506.0,0.0,1.0,309.0,15.0,2164.0,2.0,1470.0,5.0
16.0,0.0,1016.0,81.0,0.0,27.0,0.0,0.0,485.0,0.0,2828.0,488.0,0.0,1.0,308.0,15.0,2209.0,2.0,1749.0,5.0
16.0,0.0,1018.0,83.0,0.0,25.0,0.0,0.0,486.0,0.0,2827.0,499.0,0.0,1.0,313.0,15.0,2332.0,2.0,1797.0,5.0
16.0,0.0,1036.0,83.0,0.0,27.0,0.0,0.0,486.0,0.0,2785.0,500.0,0.0,1.0,313.0,15.0,2278.0,2.0,1824.0,5.0
16.0,0.0,1054.0,84.0,0.0,25.0,0.0,0.0,486.0,0.0,2783.0,501.0,0.0,1.0,316.0,15.0,2267.0,2.0,1755.0,5.0
16.0,0.0,1031.0,84.0,0.0,27.0,0.0,0.0,486.0,0.0,2946.0,500.0,0.0,1.0,311.0,15.0,2457.0,2.0,1912.0,5.0
17.0,0.0,1034.0,84.0,0.0,25.0,0.0,0.0,486.0,0.0,2941.0,499.0,0.0,1.0,312.0,15.0,2410.0,2.0,1904.0,5.0
16.0,0.0,1034.0,83.0,0.0,27.0,0.0,0.0,486.0,0.0,2931.0,499.0,0.0,1.0,309.0,15.0,2377.0,2.0,1923.0,5.0
16.0,0.0,1030.0,83.0,0.0,27.0,0.0,0.0,486.0,0.0,2934.0,499.0,0.0,1.0,307.0,15.0,2360.0,2.0,1909.0,5.0
16.0,0.0,1035.0,82.0,0.0,25.0,0.0,0.0,486.0,0.0,3069.0,498.0,0.0,1.0,312.0,15.0,2446.0,2.0,1997.0,7.0
16.0,0.0,1032.0,84.0,0.0,27.0,0.0,0.0,486.0,0.0,3099.0,500.0,0.0,1.0,312.0,15.0,2463.0,2.0,2030.0,6.0
16.0,0.0,1042.0,83.0,0.0,25.0,0.0,0.0,486.0,0.0,3139.0,498.0,0.0,1.0,310.0,15.0,2473.0,3.0,2046.0,6.0
16.0,0.0,1084.0,81.0,0.0,27.0,0.0,0.0,486.0,0.0,3163.0,501.0,0.0,1.0,311.0,15.0,2471.0,2.0,1991.0,6.0
16.0,0.0,1102.0,82.0,0.0,24.0,0.0,0.0,486.0,0.0,3136.0,495.0,0.0,1.0,312.0,15.0,2616.0,2.0,2040.0,6.0
17.0,0.0,1159.0,82.0,0.0,27.0,0.0,0.0,486.0,0.0,3226.0,487.0,0.0,1.0,315.0,14.0,2629.0,2.0,2060.0,6.0
16.0,0.0,1267.0,89.0,0.0,26.0,0.0,0.0,486.0,0.0,3549.0,484.0,0.0,1.0,321.0,15.0,2817.0,3.0,2097.0,6.0
16.0,0.0,1193.0,94.0,0.0,25.0,0.0,0.0,486.0,0.0,3422.0,498.0,0.0,1.0,317.0,15.0,2829.0,3.0,1989.0,6.0
16.0,0.0,1122.0,83.0,0.0,27.0,0.0,0.0,486.0,0.0,3059.0,506.0,0.0,1.0,320.0,15.0,2256.0,2.0,1706.0,7.0
16.0,0.0,1119.0,81.0,0.0,24.0,0.0,0.0,486.0,0.0,3118.0,501.0,0.0,1.0,320.0,15.0,2240.0,2.0,1751.0,7.0
16.0,0.0,1150.0,80.0,0.0,26.0,0.0,0.0,486.0,0.0,3234.0,503.0,0.0,1.0,320.0,14.0,2329.0,3.0,1873.0,7.0
16.0,0.0,1161.0,80.0,0.0,27.0,0.0,0.0,486.0,0.0,3312.0,491.0,0.0,1.0,319.0,15.0,2402.0,2.0,1937.0,7.0
16.0,0.0,1159.0,82.0,0.0,25.0,0.0,0.0,486.0,0.0,3394.0,499.0,0.0,1.0,319.0,16.0,2904.0,2.0,1817.0,7.0
17.0,0.0,1219.0,82.0,0.0,27.0,0.0,0.0,486.0,0.0,3414.0,495.0,0.0,1.0,321.0,15.0,3087.0,2.0,2010.0,7.0
16.0,0.0,1255.0,83.0,0.0,25.0,0.0,0.0,486.0,0.0,3444.0,488.0,0.0,1.0,325.0,15.0,3124.0,2.0,2018.0,7.0
15.0,0.0,1286.0,84.0,0.0,27.0,0.0,0.0,486.0,0.0,3682.0,481.0,0.0,1.0,330.0,15.0,3179.0,2.0,2168.0,7.0
16.0,0.0,1234.0,89.0,0.0,27.0,0.0,0.0,486.0,0.0,3772.0,496.0,0.0,1.0,327.0,16.0,3165.0,2.0,2143.0,7.0
15.0,0.0,1314.0,88.0,0.0,25.0,0.0,0.0,486.0,0.0,3841.0,481.0,0.0,1.0,327.0,15.0,3175.0,2.0,2197.0,7.0
15.0,0.0,1360.0,86.0,0.0,27.0,0.0,0.0,486.0,0.0,3814.0,480.0,0.0,1.0,325.0,15.0,3178.0,1.0,2167.0,6.0
15.0,0.0,1422.0,96.0,0.0,25.0,0.0,0.0,486.0,0.0,3851.0,481.0,0.0,1.0,326.0,15.0,3176.0,2.0,2137.0,7.0
16.0,0.0,1416.0,97.0,0.0,27.0,0.0,0.0,486.0,0.0,3729.0,479.0,0.0,1.0,324.0,15.0,3171.0,1.0,2114.0,7.0
16.0,0.0,1422.0,96.0,0.0,27.0,0.0,0.0,486.0,0.0,3730.0,480.0,2.0,0.0,322.0,15.0,3173.0,2.0,1987.0,5.0
17.0,0.0,1315.0,90.0,0.0,25.0,0.0,0.0,486.0,0.0,3608.0,484.0,4.0,0.0,323.0,16.0,3159.0,2.0,1889.0,5.0
17.0,0.0,1261.0,89.0,0.0,27.0,0.0,0.0,486.0,0.0,3427.0,488.0,9.0,0.0,322.0,15.0,3112.0,1.0,1761.0,5.0
17.0,0.0,1431.0,89.0,0.0,26.0,0.0,0.0,486.0,0.0,3390.0,489.0,13.0,0.0,315.0,15.0,2941.0,1.0,1739.0,5.0
17.0,0.0,1435.0,89.0,0.0,28.0,0.0,0.0,488.0,0.0,3506.0,488.0,15.0,0.0,315.0,15.0,2571.0,2.0,1699.0,5.0
17.0,0.0,1422.0,91.0,0.0,26.0,0.0,0.0,489.0,0.0,3611.0,489.0,17.0,0.0,315.0,15.0,2270.0,2.0,1674.0,5.0
17.0,0.0,1467.0,79.0,0.0,28.0,0.0,0.0,489.0,0.0,3675.0,491.0,22.0,0.0,314.0,15.0,2310.0,2.0,1625.0,5.0
17.0,0.0,1595.0,80.0,0.0,26.0,0.0,0.0,487.0,0.0,3713.0,491.0,29.0,0.0,315.0,15.0,2327.0,1.0,1586.0,5.0
17.0,0.0,1654.0,81.0,0.0,28.0,0.0,0.0,486.0,0.0,3746.0,488.0,35.0,0.0,307.0,15.0,2232.0,2.0,1555.0,5.0
16.0,0.0,1737.0,82.0,0.0,25.0,0.0,0.0,486.0,0.0,3701.0,485.0,34.0,0.0,310.0,15.0,2160.0,2.0,1519.0,6.0
16.0,0.0,1884.0,65.0,0.0,28.0,0.0,0.0,485.0,0.0,3720.0,484.0,34.0,0.0,307.0,15.0,2360.0,1.0,1480.0,6.0
16.0,0.0,2056.0,50.0,0.0,26.0,0.0,0.0,486.0,0.0,3679.0,477.0,41.0,0.0,310.0,15.0,2510.0,2.0,1312.0,5.0
16.0,0.0,2089.0,41.0,0.0,27.0,0.0,0.0,485.0,0.0,3617.0,480.0,46.0,0.0,302.0,15.0,2607.0,2.0,1194.0,5.0
16.0,0.0,2161.0,39.0,0.0,25.0,0.0,0.0,485.0,0.0,3463.0,480.0,36.0,0.0,296.0,15.0,2620.0,2.0,1138.0,5.0
15.0,0.0,2231.0,40.0,0.0,28.0,0.0,0.0,485.0,0.0,3337.0,482.0,25.0,0.0,261.0,15.0,2597.0,2.0,1171.0,5.0
15.0,0.0,2431.0,40.0,0.0,25.0,0.0,0.0,485.0,0.0,3283.0,472.0,19.0,0.0,274.0,14.0,2585.0,2.0,1155.0,5.0
15.0,0.0,2512.0,40.0,0.0,28.0,0.0,0.0,485.0,0.0,3331.0,452.0,15.0,0.0,288.0,14.0,2575.0,2.0,1108.0,5.0
15.0,0.0,2445.0,39.0,0.0,27.0,0.0,0.0,485.0,0.0,3398.0,471.0,14.0,0.0,296.0,14.0,2566.0,2.0,1187.0,5.0
15.0,0.0,2350.0,38.0,0.0,26.0,0.0,0.0,485.0,0.0,3421.0,484.0,14.0,0.0,296.0,14.0,2593.0,2.0,1231.0,5.0
16.0,0.0,2360.0,38.0,0.0,30.0,0.0,0.0,485.0,0.0,3479.0,485.0,13.0,0.0,293.0,14.0,2673.0,2.0,1225.0,5.0
16.0,0.0,2373.0,39.0,0.0,31.0,0.0,0.0,485.0,0.0,3564.0,480.0,13.0,0.0,293.0,14.0,2560.0,2.0,1224.0,6.0
16.0,0.0,2381.0,38.0,0.0,31.0,0.0,0.0,485.0,0.0,3617.0,479.0,10.0,0.0,298.0,14.0,2481.0,2.0,1315.0,7.0
15.0,0.0,2379.0,36.0,0.0,31.0,0.0,0.0,486.0,0.0,3599.0,479.0,7.0,0.0,293.0,15.0,2514.0,2.0,1377.0,6.0
15.0,0.0,2331.0,37.0,0.0,33.0,0.0,0.0,486.0,0.0,3654.0,482.0,5.0,0.0,292.0,15.0,2551.0,2.0,1417.0,5.0
15.0,0.0,2397.0,37.0,0.0,31.0,0.0,0.0,486.0,0.0,3698.0,482.0,3.0,0.0,293.0,14.0,2617.0,2.0,1453.0,4.0
15.0,0.0,2390.0,37.0,0.0,31.0,0.0,0.0,486.0,0.0,3827.0,487.0,1.0,0.0,293.0,14.0,2669.0,2.0,1545.0,5.0
15.0,0.0,2354.0,37.0,0.0,31.0,0.0,0.0,486.0,0.0,3953.0,492.0,0.0,1.0,294.0,14.0,2651.0,2.0,1569.0,5.0
15.0,0.0,2221.0,38.0,0.0,33.0,0.0,0.0,486.0,0.0,3953.0,484.0,0.0,1.0,295.0,16.0,2659.0,2.0,1676.0,5.0
