Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
15.0,0.0,4174.0,41.0,848.0,11.0,0.0,0.0,487.0,0.0,2052.0,491.0,0.0,1.0,368.0,0.0,1467.0,0.0,507.0,2.0
15.0,0.0,4531.0,39.0,871.0,12.0,0.0,0.0,487.0,0.0,2113.0,468.0,0.0,1.0,366.0,0.0,1313.0,0.0,475.0,4.0
15.0,0.0,4961.0,36.0,874.0,12.0,0.0,0.0,487.0,0.0,2141.0,469.0,0.0,1.0,361.0,0.0,1200.0,0.0,520.0,5.0
15.0,0.0,5193.0,34.0,976.0,12.0,0.0,0.0,487.0,0.0,2056.0,487.0,0.0,1.0,354.0,0.0,1462.0,0.0,456.0,5.0
15.0,0.0,5463.0,34.0,1063.0,12.0,0.0,0.0,487.0,0.0,2052.0,521.0,0.0,1.0,349.0,0.0,1391.0,0.0,401.0,2.0
14.0,0.0,5663.0,37.0,1112.0,12.0,0.0,0.0,487.0,0.0,2127.0,510.0,0.0,1.0,353.0,0.0,1109.0,0.0,483.0,1.0
15.0,0.0,5952.0,35.0,1121.0,13.0,0.0,0.0,487.0,0.0,2315.0,483.0,0.0,1.0,355.0,0.0,997.0,1.0,444.0,1.0
14.0,0.0,6130.0,33.0,1130.0,13.0,0.0,0.0,486.0,0.0,2426.0,470.0,0.0,1.0,356.0,0.0,1118.0,1.0,381.0,1.0
14.0,0.0,5994.0,33.0,1203.0,13.0,0.0,0.0,486.0,0.0,2165.0,508.0,0.0,1.0,351.0,0.0,1359.0,0.0,379.0,2.0
14.0,0.0,6039.0,34.0,1301.0,13.0,0.0,0.0,486.0,0.0,2062.0,508.0,0.0,1.0,347.0,0.0,1450.0,0.0,421.0,4.0
15.0,0.0,6151.0,34.0,1446.0,13.0,0.0,0.0,486.0,0.0,2181.0,483.0,0.0,1.0,350.0,0.0,1285.0,0.0,423.0,3.0
15.0,0.0,6210.0,35.0,1569.0,13.0,0.0,0.0,486.0,0.0,2294.0,462.0,1.0,0.0,348.0,0.0,1126.0,0.0,431.0,2.0
15.0,0.0,6640.0,35.0,1603.0,13.0,0.0,0.0,486.0,0.0,2453.0,449.0,6.0,0.0,346.0,0.0,1175.0,0.0,465.0,2.0
15.0,0.0,6512.0,34.0,1725.0,13.0,0.0,0.0,486.0,0.0,2505.0,463.0,11.0,0.0,352.0,0.0,1251.0,0.0,417.0,1.0
15.0,0.0,6429.0,34.0,1837.0,13.0,0.0,0.0,486.0,0.0,2681.0,484.0,22.0,0.0,352.0,0.0,1124.0,0.0,402.0,0.0
15.0,0.0,6316.0,34.0,1888.0,13.0,0.0,0.0,486.0,0.0,2914.0,476.0,34.0,0.0,343.0,0.0,905.0,0.0,383.0,0.0
15.0,0.0,6791.0,33.0,1922.0,13.0,0.0,0.0,487.0,0.0,3405.0,450.0,48.0,0.0,345.0,0.0,775.0,0.0,422.0,2.0
15.0,0.0,6343.0,32.0,1905.0,13.0,0.0,0.0,486.0,0.0,3796.0,447.0,55.0,0.0,345.0,0.0,843.0,0.0,429.0,1.0
15.0,0.0,5909.0,32.0,1881.0,13.0,0.0,0.0,486.0,0.0,3969.0,485.0,73.0,0.0,351.0,0.0,1071.0,0.0,408.0,8.0
15.0,0.0,5666.0,33.0,1891.0,13.0,0.0,0.0,486.0,0.0,4298.0,485.0,75.0,0.0,353.0,0.0,1011.0,0.0,427.0,7.0
15.0,0.0,6171.0,42.0,1879.0,13.0,0.0,0.0,486.0,0.0,4597.0,481.0,78.0,0.0,348.0,8.0,1142.0,0.0,475.0,6.0
15.0,0.0,5963.0,63.0,1882.0,13.0,0.0,0.0,486.0,0.0,4757.0,482.0,105.0,0.0,358.0,11.0,1547.0,0.0,438.0,7.0
15.0,0.0,5336.0,67.0,1898.0,14.0,0.0,0.0,486.0,0.0,4930.0,500.0,87.0,0.0,355.0,1.0,1682.0,0.0,530.0,6.0
14.0,0.0,5394.0,67.0,1893.0,13.0,0.0,0.0,486.0,0.0,5090.0,493.0,113.0,0.0,351.0,0.0,1435.0,0.0,590.0,4.0
15.0,0.0,5587.0,66.0,1895.0,14.0,0.0,0.0,486.0,0.0,5329.0,477.0,128.0,0.0,352.0,0.0,1327.0,0.0,666.0,3.0
15.0,0.0,5356.0,68.0,1890.0,14.0,0.0,0.0,486.0,0.0,5551.0,476.0,123.0,0.0,345.0,0.0,1615.0,0.0,585.0,2.0
15.0,0.0,5445.0,67.0,1897.0,14.0,0.0,0.0,486.0,0.0,5405.0,489.0,113.0,0.0,353.0,0.0,1750.0,0.0,495.0,0.0
15.0,0.0,5348.0,65.0,1902.0,14.0,0.0,0.0,486.0,0.0,5297.0,490.0,105.0,0.0,356.0,0.0,2098.0,0.0,558.0,0.0
15.0,0.0,5227.0,68.0,1904.0,14.0,0.0,0.0,486.0,0.0,5086.0,491.0,122.0,0.0,352.0,0.0,2372.0,0.0,720.0,6.0
15.0,0.0,5736.0,69.0,1907.0,13.0,0.0,0.0,486.0,0.0,4867.0,487.0,119.0,0.0,348.0,0.0,2360.0,0.0,671.0,5.0
14.0,0.0,5848.0,69.0,1904.0,14.0,0.0,0.0,487.0,0.0,4767.0,485.0,108.0,0.0,350.0,0.0,2351.0,0.0,660.0,4.0
14.0,0.0,6028.0,69.0,1903.0,14.0,0.0,0.0,487.0,0.0,4744.0,477.0,99.0,0.0,350.0,0.0,2429.0,0.0,725.0,3.0
15.0,0.0,5977.0,67.0,1903.0,13.0,0.0,0.0,487.0,0.0,4540.0,489.0,93.0,0.0,350.0,0.0,2654.0,0.0,749.0,2.0
14.0,0.0,6357.0,67.0,1908.0,14.0,0.0,0.0,487.0,0.0,4155.0,475.0,71.0,0.0,347.0,0.0,2850.0,0.0,693.0,0.0
14.0,0.0,6632.0,51.0,1912.0,13.0,0.0,0.0,487.0,0.0,3915.0,460.0,65.0,0.0,348.0,0.0,2901.0,0.0,675.0,0.0
14.0,0.0,6642.0,35.0,1916.0,13.0,0.0,0.0,487.0,0.0,3702.0,447.0,71.0,0.0,352.0,0.0,2749.0,0.0,778.0,0.0
14.0,0.0,6473.0,35.0,1924.0,13.0,0.0,0.0,487.0,0.0,3565.0,462.0,33.0,0.0,337.0,0.0,2809.0,0.0,825.0,0.0
14.0,0.0,6396.0,36.0,1917.0,13.0,0.0,0.0,487.0,0.0,3318.0,490.0,21.0,0.0,332.0,0.0,2950.0,0.0,819.0,1.0
14.0,0.0,6372.0,42.0,1927.0,11.0,0.0,0.0,487.0,0.0,3149.0,485.0,20.0,0.0,343.0,0.0,2990.0,0.0,786.0,0.0
14.0,0.0,6574.0,33.0,1903.0,11.0,0.0,0.0,487.0,0.0,3112.0,464.0,12.0,0.0,351.0,0.0,2719.0,0.0,899.0,0.0
14.0,0.0,6517.0,34.0,1904.0,11.0,0.0,0.0,487.0,0.0,3235.0,464.0,6.0,0.0,350.0,0.0,2892.0,0.0,959.0,0.0
13.0,0.0,6555.0,38.0,1905.0,10.0,0.0,0.0,487.0,0.0,3047.0,457.0,2.0,0.0,344.0,0.0,2922.0,0.0,910.0,1.0
