Biomass,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Nuclear,Nuclear,Other,Other,Solar,Solar,Waste,Waste,Wind Offshore,Wind Offshore,Wind Onshore,Wind Onshore
Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption
0.0,1.0,4658.0,30.0,2648.0,3.0,0.0,0.0,450.0,0.0,3100.0,1437.0,1.0,1.0,347.0,6.0,584.0,5.0,399.0,0.0
0.0,1.0,4851.0,29.0,2655.0,3.0,0.0,0.0,450.0,0.0,3353.0,1481.0,1.0,1.0,345.0,6.0,554.0,5.0,366.0,0.0
0.0,1.0,5072.0,28.0,2688.0,3.0,0.0,0.0,449.0,0.0,3440.0,1521.0,1.0,1.0,346.0,7.0,550.0,6.0,343.0,0.0
0.0,1.0,5120.0,28.0,2759.0,3.0,0.0,0.0,449.0,0.0,3417.0,1592.0,1.0,1.0,335.0,7.0,540.0,5.0,355.0,0.0
0.0,1.0,5283.0,29.0,2765.0,3.0,0.0,0.0,449.0,0.0,3470.0,1621.0,2.0,0.0,337.0,4.0,519.0,6.0,360.0,0.0
0.0,1.0,5320.0,29.0,2760.0,3.0,0.0,0.0,450.0,0.0,3551.0,1635.0,9.0,0.0,337.0,5.0,530.0,7.0,369.0,0.0
0.0,1.0,5322.0,29.0,2771.0,3.0,0.0,0.0,450.0,0.0,3542.0,1607.0,19.0,0.0,333.0,6.0,554.0,6.0,345.0,0.0
0.0,1.0,5300.0,29.0,2758.0,3.0,0.0,0.0,450.0,0.0,3568.0,1537.0,37.0,0.0,326.0,3.0,599.0,5.0,330.0,0.0
0.0,1.0,5163.0,29.0,2742.0,3.0,0.0,0.0,450.0,0.0,3795.0,1426.0,56.0,0.0,333.0,4.0,685.0,6.0,327.0,0.0
0.0,1.0,4884.0,28.0,2754.0,3.0,0.0,0.0,450.0,0.0,3716.0,1368.0,74.0,0.0,329.0,8.0,817.0,6.0,355.0,0.0
0.0,1.0,4675.0,28.0,2730.0,3.0,0.0,0.0,450.0,0.0,3756.0,1310.0,82.0,0.0,322.0,8.0,939.0,6.0,381.0,0.0
0.0,1.0,4717.0,28.0,2679.0,3.0,0.0,0.0,449.0,0.0,4028.0,1214.0,113.0,0.0,318.0,8.0,1059.0,8.0,398.0,0.0
0.0,1.0,4385.0,32.0,2638.0,3.0,0.0,0.0,449.0,0.0,4337.0,1128.0,141.0,0.0,330.0,7.0,1123.0,8.0,408.0,0.0
0.0,1.0,3903.0,32.0,2602.0,4.0,0.0,0.0,449.0,0.0,3957.0,1067.0,161.0,0.0,324.0,7.0,1175.0,2.0,377.0,0.0
0.0,1.0,3460.0,31.0,2672.0,4.0,0.0,0.0,450.0,0.0,3978.0,997.0,194.0,0.0,321.0,9.0,1249.0,4.0,390.0,0.0
0.0,1.0,3106.0,46.0,2721.0,4.0,0.0,0.0,453.0,0.0,4311.0,926.0,209.0,0.0,325.0,7.0,1263.0,12.0,444.0,0.0
0.0,1.0,2993.0,36.0,2629.0,4.0,0.0,0.0,453.0,0.0,4677.0,890.0,251.0,0.0,329.0,8.0,1274.0,11.0,432.0,0.0
0.0,1.0,2734.0,36.0,2509.0,4.0,0.0,0.0,453.0,0.0,5074.0,868.0,273.0,0.0,329.0,6.0,1335.0,12.0,462.0,0.0
0.0,1.0,2577.0,37.0,2435.0,4.0,0.0,0.0,453.0,0.0,5209.0,851.0,206.0,0.0,326.0,6.0,1420.0,11.0,482.0,0.0
0.0,1.0,2585.0,36.0,2413.0,4.0,0.0,0.0,451.0,0.0,5381.0,816.0,185.0,0.0,325.0,6.0,1463.0,13.0,517.0,0.0
0.0,1.0,2515.0,38.0,2423.0,4.0,0.0,0.0,450.0,0.0,5736.0,788.0,204.0,0.0,328.0,2.0,1477.0,15.0,526.0,0.0
0.0,1.0,2342.0,40.0,2395.0,4.0,0.0,0.0,449.0,0.0,6322.0,756.0,235.0,0.0,331.0,4.0,1501.0,11.0,582.0,0.0
0.0,1.0,2268.0,42.0,2379.0,4.0,0.0,0.0,449.0,0.0,6598.0,739.0,214.0,0.0,322.0,3.0,1517.0,12.0,623.0,0.0
0.0,1.0,2149.0,42.0,2346.0,4.0,0.0,0.0,449.0,0.0,6697.0,710.0,229.0,0.0,328.0,5.0,1509.0,8.0,660.0,0.0
0.0,1.0,2041.0,48.0,2298.0,4.0,0.0,0.0,449.0,0.0,6007.0,749.0,263.0,0.0,322.0,5.0,1509.0,2.0,651.0,0.0
0.0,1.0,1929.0,44.0,2310.0,4.0,0.0,0.0,449.0,0.0,5998.0,739.0,251.0,0.0,314.0,3.0,1498.0,2.0,663.0,0.0
0.0,0.0,1893.0,44.0,2272.0,4.0,0.0,0.0,449.0,0.0,6176.0,738.0,283.0,0.0,315.0,3.0,1420.0,5.0,743.0,0.0
0.0,0.0,1887.0,44.0,2143.0,4.0,0.0,0.0,448.0,0.0,6019.0,779.0,171.0,0.0,316.0,3.0,1401.0,2.0,810.0,0.0
0.0,0.0,1899.0,44.0,2079.0,4.0,0.0,0.0,448.0,0.0,6578.0,746.0,239.0,0.0,307.0,3.0,1385.0,6.0,965.0,0.0
0.0,0.0,1808.0,44.0,2067.0,4.0,0.0,0.0,448.0,0.0,6495.0,762.0,254.0,0.0,308.0,3.0,1290.0,3.0,983.0,0.0
0.0,0.0,1789.0,44.0,2067.0,4.0,0.0,0.0,448.0,0.0,6276.0,814.0,291.0,0.0,308.0,4.0,1339.0,3.0,998.0,0.0
0.0,0.0,1793.0,44.0,2068.0,4.0,0.0,0.0,448.0,0.0,6223.0,756.0,278.0,0.0,313.0,5.0,1460.0,10.0,1160.0,0.0
0.0,0.0,1970.0,45.0,2088.0,4.0,0.0,0.0,448.0,0.0,6508.0,725.0,290.0,0.0,307.0,5.0,1353.0,8.0,1158.0,0.0
0.0,0.0,2092.0,45.0,2096.0,4.0,0.0,0.0,448.0,0.0,6466.0,742.0,309.0,0.0,315.0,2.0,1417.0,10.0,1121.0,0.0
0.0,0.0,2000.0,44.0,2100.0,4.0,0.0,0.0,448.0,0.0,6424.0,750.0,292.0,0.0,312.0,3.0,1585.0,12.0,1124.0,0.0
0.0,0.0,1987.0,49.0,2192.0,4.0,0.0,0.0,448.0,0.0,6462.0,745.0,277.0,0.0,313.0,8.0,1689.0,11.0,1165.0,0.0
0.0,0.0,1955.0,50.0,2285.0,4.0,0.0,0.0,448.0,0.0,5994.0,767.0,245.0,0.0,310.0,6.0,1934.0,16.0,1141.0,0.0
0.0,0.0,2223.0,49.0,2354.0,4.0,0.0,0.0,448.0,0.0,5883.0,799.0,236.0,0.0,308.0,6.0,1742.0,8.0,1151.0,0.0
0.0,0.0,2434.0,51.0,2356.0,4.0,0.0,0.0,448.0,0.0,6012.0,810.0,222.0,0.0,309.0,4.0,1724.0,8.0,1126.0,0.0
0.0,0.0,2087.0,47.0,2370.0,4.0,0.0,0.0,448.0,0.0,5442.0,857.0,215.0,0.0,313.0,7.0,1653.0,4.0,1068.0,0.0
0.0,0.0,2218.0,47.0,2409.0,4.0,0.0,0.0,448.0,0.0,5365.0,857.0,160.0,0.0,311.0,4.0,1723.0,8.0,1169.0,0.0
0.0,0.0,2584.0,52.0,2427.0,4.0,0.0,0.0,448.0,0.0,5204.0,868.0,119.0,0.0,321.0,2.0,1671.0,8.0,1117.0,0.0
0.0,0.0,2912.0,43.0,2501.0,4.0,0.0,0.0,448.0,0.0,5482.0,862.0,117.0,0.0,322.0,4.0,1703.0,8.0,1044.0,0.0
0.0,0.0,2849.0,37.0,2637.0,4.0,0.0,0.0,448.0,0.0,5648.0,865.0,114.0,0.0,321.0,6.0,1792.0,9.0,1040.0,0.0
0.0,0.0,3200.0,37.0,2734.0,4.0,0.0,0.0,448.0,0.0,5709.0,902.0,100.0,0.0,318.0,3.0,1789.0,8.0,1025.0,0.0
0.0,0.0,3571.0,34.0,2760.0,4.0,0.0,0.0,449.0,0.0,5680.0,925.0,103.0,0.0,319.0,3.0,1786.0,9.0,1001.0,0.0
0.0,0.0,3715.0,33.0,2775.0,4.0,0.0,0.0,448.0,0.0,5479.0,958.0,75.0,0.0,318.0,3.0,2013.0,15.0,985.0,0.0
0.0,0.0,4098.0,32.0,2873.0,4.0,0.0,0.0,448.0,0.0,5671.0,996.0,40.0,0.0,319.0,2.0,2171.0,19.0,1010.0,0.0
0.0,0.0,4261.0,29.0,2884.0,4.0,0.0,0.0,448.0,0.0,5616.0,1030.0,26.0,0.0,323.0,5.0,2119.0,17.0,1101.0,0.0
0.0,0.0,4634.0,28.0,2875.0,4.0,0.0,0.0,448.0,0.0,5538.0,1055.0,23.0,0.0,325.0,2.0,1970.0,16.0,1178.0,0.0
0.0,0.0,4778.0,28.0,2885.0,4.0,0.0,0.0,448.0,0.0,5409.0,1098.0,14.0,0.0,322.0,3.0,1933.0,16.0,1210.0,0.0
0.0,0.0,4973.0,29.0,2891.0,4.0,0.0,0.0,448.0,0.0,5514.0,1115.0,10.0,0.0,327.0,2.0,1837.0,14.0,1214.0,0.0
0.0,0.0,5190.0,28.0,2903.0,4.0,0.0,0.0,448.0,0.0,5682.0,1109.0,7.0,0.0,330.0,2.0,1642.0,11.0,1129.0,0.0
0.0,0.0,5231.0,30.0,2947.0,4.0,0.0,0.0,448.0,0.0,5748.0,1122.0,2.0,0.0,328.0,2.0,1536.0,11.0,1006.0,0.0
0.0,0.0,5453.0,25.0,2947.0,4.0,0.0,0.0,448.0,0.0,5913.0,1091.0,0.0,1.0,319.0,2.0,1596.0,10.0,1003.0,0.0
0.0,0.0,5514.0,28.0,2963.0,4.0,0.0,0.0,448.0,0.0,6084.0,1090.0,0.0,1.0,323.0,2.0,1736.0,9.0,920.0,0.0
0.0,0.0,5181.0,29.0,2952.0,4.0,0.0,0.0,449.0,0.0,6281.0,1117.0,0.0,1.0,323.0,2.0,1956.0,12.0,863.0,0.0
0.0,0.0,4908.0,33.0,2905.0,4.0,0.0,0.0,448.0,0.0,6133.0,1129.0,0.0,1.0,321.0,3.0,2129.0,13.0,831.0,0.0
0.0,0.0,4850.0,31.0,2904.0,4.0,0.0,0.0,448.0,0.0,5925.0,1122.0,0.0,1.0,314.0,3.0,2220.0,15.0,854.0,0.0
0.0,0.0,4941.0,31.0,2906.0,4.0,0.0,0.0,448.0,0.0,5941.0,1108.0,0.0,1.0,309.0,4.0,2276.0,14.0,901.0,0.0
0.0,0.0,4922.0,31.0,2908.0,4.0,0.0,0.0,448.0,0.0,5922.0,1104.0,0.0,1.0,333.0,5.0,2287.0,15.0,980.0,0.0
0.0,0.0,4888.0,30.0,2909.0,4.0,0.0,0.0,448.0,0.0,5768.0,1095.0,0.0,1.0,326.0,6.0,2310.0,15.0,1081.0,0.0
0.0,0.0,4688.0,31.0,2911.0,4.0,0.0,0.0,448.0,0.0,5655.0,1078.0,0.0,1.0,321.0,5.0,2214.0,13.0,1160.0,0.0
0.0,0.0,4275.0,31.0,2909.0,4.0,0.0,0.0,448.0,0.0,5405.0,1062.0,0.0,1.0,319.0,7.0,2139.0,12.0,1228.0,0.0
0.0,0.0,4028.0,33.0,2919.0,4.0,0.0,0.0,448.0,0.0,5239.0,1050.0,0.0,1.0,316.0,4.0,2037.0,11.0,1248.0,0.0
0.0,0.0,3995.0,33.0,2895.0,4.0,0.0,0.0,448.0,0.0,5198.0,1039.0,0.0,1.0,324.0,2.0,1952.0,9.0,1311.0,0.0
0.0,0.0,3790.0,41.0,2803.0,4.0,0.0,0.0,448.0,0.0,5193.0,1029.0,0.0,1.0,329.0,2.0,1881.0,10.0,1331.0,0.0
0.0,0.0,3400.0,41.0,2669.0,4.0,0.0,0.0,448.0,0.0,4911.0,1015.0,0.0,1.0,331.0,2.0,1818.0,9.0,1262.0,0.0
0.0,0.0,2979.0,44.0,2628.0,4.0,0.0,0.0,448.0,0.0,4805.0,1028.0,0.0,1.0,326.0,4.0,1853.0,10.0,1245.0,0.0
0.0,0.0,2760.0,49.0,2600.0,4.0,0.0,0.0,448.0,0.0,4696.0,1020.0,0.0,1.0,321.0,7.0,1971.0,14.0,1304.0,0.0
0.0,0.0,2605.0,49.0,2602.0,4.0,0.0,0.0,448.0,0.0,4646.0,1013.0,0.0,1.0,324.0,6.0,2153.0,16.0,1343.0,0.0
0.0,0.0,2749.0,48.0,2558.0,4.0,0.0,0.0,448.0,0.0,4316.0,1023.0,0.0,1.0,322.0,5.0,2210.0,15.0,1328.0,0.0
0.0,0.0,2750.0,48.0,2560.0,4.0,0.0,0.0,448.0,0.0,4129.0,1060.0,0.0,1.0,325.0,5.0,2161.0,14.0,1317.0,0.0
0.0,0.0,2658.0,48.0,2528.0,4.0,0.0,0.0,448.0,0.0,4049.0,1059.0,0.0,1.0,325.0,6.0,2087.0,11.0,1354.0,0.0
0.0,0.0,2673.0,47.0,2476.0,4.0,0.0,0.0,448.0,0.0,4123.0,1040.0,0.0,1.0,323.0,6.0,2022.0,13.0,1371.0,0.0
0.0,0.0,2681.0,46.0,2429.0,4.0,0.0,0.0,448.0,0.0,3974.0,1056.0,0.0,1.0,324.0,4.0,1897.0,10.0,1395.0,0.0
0.0,0.0,2784.0,46.0,2374.0,4.0,0.0,0.0,448.0,0.0,3810.0,1063.0,0.0,1.0,323.0,3.0,1702.0,8.0,1379.0,0.0
0.0,0.0,2915.0,46.0,2390.0,4.0,0.0,0.0,448.0,0.0,3833.0,1044.0,0.0,1.0,319.0,2.0,1557.0,7.0,1297.0,0.0
0.0,0.0,2825.0,47.0,2476.0,4.0,0.0,0.0,448.0,0.0,3875.0,1036.0,0.0,1.0,320.0,3.0,1564.0,7.0,1201.0,0.0
0.0,0.0,2727.0,46.0,2504.0,4.0,0.0,0.0,447.0,0.0,3678.0,1036.0,0.0,1.0,319.0,6.0,1691.0,11.0,1136.0,0.0
0.0,0.0,2732.0,47.0,2455.0,4.0,0.0,0.0,447.0,0.0,3533.0,1043.0,0.0,1.0,334.0,4.0,1823.0,11.0,1117.0,0.0
0.0,0.0,2825.0,47.0,2446.0,4.0,0.0,0.0,447.0,0.0,3437.0,1043.0,0.0,1.0,335.0,3.0,1873.0,9.0,1130.0,0.0
0.0,0.0,2852.0,44.0,2446.0,4.0,0.0,0.0,447.0,0.0,3369.0,1047.0,0.0,1.0,344.0,3.0,1846.0,14.0,1124.0,0.0
0.0,0.0,3020.0,42.0,2509.0,4.0,0.0,0.0,447.0,0.0,3173.0,1067.0,0.0,1.0,337.0,3.0,1813.0,13.0,1096.0,0.0
0.0,0.0,3085.0,46.0,2501.0,4.0,0.0,0.0,447.0,0.0,3065.0,1077.0,0.0,1.0,344.0,3.0,1717.0,9.0,1038.0,0.0
0.0,0.0,3050.0,40.0,2504.0,4.0,0.0,0.0,447.0,0.0,2904.0,1090.0,0.0,1.0,344.0,3.0,1673.0,10.0,982.0,0.0
0.0,0.0,3110.0,41.0,2499.0,4.0,0.0,0.0,447.0,0.0,2880.0,1090.0,0.0,1.0,341.0,2.0,1622.0,9.0,963.0,0.0
0.0,0.0,3083.0,43.0,2587.0,4.0,0.0,0.0,448.0,0.0,2802.0,1110.0,0.0,1.0,333.0,3.0,1650.0,11.0,976.0,0.0
0.0,0.0,3054.0,44.0,2648.0,4.0,0.0,0.0,447.0,0.0,2788.0,1113.0,0.0,1.0,332.0,3.0,1692.0,10.0,952.0,0.0
0.0,0.0,3147.0,47.0,2651.0,4.0,0.0,0.0,447.0,0.0,2832.0,1121.0,0.0,1.0,318.0,3.0,1720.0,11.0,943.0,0.0
0.0,0.0,3267.0,44.0,2681.0,4.0,0.0,0.0,447.0,0.0,2901.0,1118.0,0.0,1.0,328.0,4.0,1661.0,9.0,891.0,0.0
0.0,0.0,3161.0,42.0,2651.0,4.0,0.0,0.0,447.0,0.0,2846.0,1151.0,0.0,1.0,333.0,6.0,1595.0,8.0,837.0,0.0
0.0,0.0,3254.0,41.0,2689.0,4.0,0.0,0.0,447.0,0.0,2841.0,1156.0,0.0,1.0,337.0,5.0,1619.0,8.0,819.0,0.0
0.0,0.0,3390.0,39.0,2720.0,4.0,0.0,0.0,447.0,0.0,2912.0,1180.0,0.0,1.0,336.0,4.0,1626.0,9.0,788.0,0.0
0.0,0.0,3702.0,38.0,2767.0,4.0,0.0,0.0,447.0,0.0,3209.0,1190.0,0.0,1.0,335.0,3.0,1561.0,8.0,751.0,0.0
0.0,0.0,4145.0,30.0,2842.0,4.0,0.0,0.0,447.0,0.0,3549.0,1237.0,0.0,1.0,335.0,4.0,1554.0,8.0,768.0,0.0
0.0,0.0,4400.0,27.0,2905.0,4.0,0.0,0.0,447.0,0.0,3584.0,1266.0,0.0,1.0,334.0,4.0,1570.0,9.0,806.0,0.0
0.0,0.0,4675.0,28.0,2916.0,4.0,0.0,0.0,447.0,0.0,3730.0,1300.0,0.0,1.0,332.0,4.0,1580.0,8.0,789.0,0.0
0.0,0.0,4922.0,27.0,2917.0,4.0,0.0,0.0,447.0,0.0,3864.0,1318.0,0.0,1.0,338.0,5.0,1493.0,7.0,809.0,0.0
0.0,0.0,5521.0,28.0,2926.0,4.0,0.0,0.0,447.0,0.0,3930.0,1388.0,0.0,1.0,341.0,6.0,1541.0,7.0,763.0,0.0
0.0,0.0,5751.0,27.0,2905.0,4.0,0.0,0.0,447.0,0.0,3954.0,1424.0,0.0,1.0,328.0,7.0,1586.0,10.0,715.0,0.0
0.0,0.0,5964.0,28.0,2881.0,4.0,0.0,0.0,447.0,0.0,4110.0,1475.0,2.0,0.0,331.0,8.0,1474.0,10.0,718.0,0.0
0.0,0.0,6130.0,28.0,2854.0,4.0,0.0,0.0,447.0,0.0,4184.0,1494.0,4.0,0.0,320.0,8.0,1319.0,8.0,665.0,0.0
0.0,0.0,6194.0,28.0,2905.0,4.0,0.0,0.0,447.0,0.0,4222.0,1501.0,7.0,0.0,319.0,7.0,1312.0,7.0,666.0,0.0
0.0,0.0,6273.0,28.0,2926.0,4.0,0.0,0.0,446.0,0.0,4306.0,1483.0,12.0,0.0,316.0,7.0,1300.0,7.0,682.0,0.0
0.0,0.0,6343.0,26.0,2916.0,4.0,0.0,0.0,446.0,0.0,4491.0,1429.0,20.0,0.0,320.0,6.0,1191.0,5.0,700.0,0.0
0.0,0.0,6289.0,27.0,2904.0,4.0,0.0,0.0,446.0,0.0,4709.0,1365.0,26.0,0.0,295.0,6.0,1180.0,5.0,703.0,0.0
0.0,0.0,6366.0,27.0,2918.0,4.0,0.0,0.0,446.0,0.0,4789.0,1286.0,36.0,0.0,281.0,6.0,1177.0,6.0,704.0,0.0
0.0,0.0,6414.0,26.0,2891.0,4.0,0.0,0.0,446.0,0.0,5053.0,1228.0,43.0,0.0,285.0,6.0,1200.0,6.0,671.0,0.0
0.0,0.0,6351.0,27.0,2874.0,4.0,0.0,0.0,446.0,0.0,5136.0,1170.0,56.0,0.0,289.0,5.0,1226.0,6.0,636.0,0.0
0.0,0.0,6159.0,26.0,2878.0,4.0,0.0,0.0,447.0,0.0,5149.0,1158.0,57.0,0.0,304.0,4.0,1276.0,7.0,622.0,0.0
0.0,0.0,6100.0,27.0,2910.0,4.0,0.0,0.0,446.0,0.0,5184.0,1105.0,65.0,0.0,319.0,8.0,1252.0,7.0,630.0,0.0
0.0,0.0,6125.0,26.0,2916.0,4.0,0.0,0.0,447.0,0.0,5276.0,1065.0,71.0,0.0,324.0,9.0,1188.0,7.0,613.0,0.0
0.0,0.0,6019.0,26.0,2936.0,4.0,0.0,0.0,446.0,0.0,5440.0,1020.0,89.0,0.0,337.0,7.0,1154.0,7.0,592.0,0.0
0.0,0.0,5898.0,27.0,2957.0,4.0,0.0,0.0,446.0,0.0,5531.0,1006.0,114.0,0.0,338.0,6.0,1135.0,7.0,561.0,1.0
0.0,0.0,5399.0,27.0,2932.0,4.0,0.0,0.0,447.0,0.0,5268.0,1015.0,147.0,0.0,344.0,4.0,1052.0,7.0,599.0,0.0
0.0,0.0,5359.0,27.0,2932.0,4.0,0.0,0.0,446.0,0.0,5552.0,972.0,187.0,0.0,343.0,2.0,963.0,7.0,637.0,0.0
0.0,0.0,5060.0,30.0,2910.0,4.0,0.0,0.0,446.0,0.0,5659.0,944.0,188.0,0.0,343.0,3.0,1010.0,7.0,615.0,0.0
0.0,0.0,4821.0,33.0,2887.0,4.0,0.0,0.0,446.0,0.0,5705.0,929.0,171.0,0.0,332.0,2.0,1062.0,6.0,614.0,0.0
0.0,0.0,4792.0,35.0,2841.0,4.0,0.0,0.0,446.0,0.0,5948.0,880.0,155.0,0.0,340.0,2.0,1101.0,8.0,642.0,0.0
0.0,0.0,4328.0,37.0,2790.0,4.0,0.0,0.0,446.0,0.0,6423.0,849.0,168.0,0.0,334.0,5.0,1130.0,9.0,621.0,1.0
0.0,0.0,4263.0,35.0,2764.0,4.0,0.0,0.0,446.0,0.0,6537.0,822.0,169.0,0.0,335.0,5.0,951.0,7.0,619.0,1.0
0.0,0.0,4236.0,36.0,2753.0,4.0,0.0,0.0,446.0,0.0,6785.0,822.0,174.0,0.0,335.0,5.0,859.0,3.0,684.0,0.0
0.0,0.0,4053.0,35.0,2666.0,4.0,0.0,0.0,446.0,0.0,6380.0,854.0,213.0,0.0,335.0,2.0,891.0,3.0,646.0,0.0
0.0,0.0,4197.0,35.0,2529.0,4.0,0.0,0.0,446.0,0.0,6337.0,910.0,257.0,0.0,340.0,3.0,844.0,3.0,645.0,0.0
0.0,0.0,4249.0,36.0,2472.0,4.0,0.0,0.0,446.0,0.0,6452.0,922.0,260.0,0.0,336.0,2.0,829.0,3.0,552.0,0.0
0.0,0.0,4287.0,36.0,2474.0,4.0,0.0,0.0,446.0,0.0,6517.0,896.0,234.0,0.0,332.0,2.0,822.0,2.0,544.0,0.0
0.0,0.0,4272.0,36.0,2480.0,4.0,0.0,0.0,446.0,0.0,6280.0,884.0,233.0,0.0,329.0,3.0,843.0,2.0,581.0,0.0
0.0,0.0,4272.0,36.0,2465.0,4.0,0.0,0.0,446.0,0.0,6145.0,886.0,231.0,0.0,325.0,2.0,853.0,3.0,590.0,0.0
0.0,0.0,4235.0,36.0,2477.0,4.0,0.0,0.0,446.0,0.0,6218.0,874.0,257.0,0.0,336.0,2.0,936.0,4.0,573.0,0.0
0.0,0.0,4180.0,36.0,2554.0,4.0,0.0,0.0,446.0,0.0,6201.0,851.0,217.0,0.0,340.0,2.0,985.0,4.0,569.0,0.0
0.0,0.0,4218.0,36.0,2674.0,4.0,0.0,0.0,446.0,0.0,6114.0,836.0,178.0,0.0,342.0,2.0,1009.0,4.0,646.0,0.0
0.0,0.0,4115.0,35.0,2739.0,4.0,0.0,0.0,446.0,0.0,5406.0,863.0,147.0,0.0,332.0,2.0,1044.0,3.0,640.0,0.0
0.0,0.0,4290.0,35.0,2782.0,4.0,0.0,0.0,446.0,0.0,5357.0,896.0,142.0,0.0,339.0,2.0,1047.0,4.0,608.0,0.0
0.0,0.0,4227.0,36.0,2791.0,4.0,0.0,0.0,446.0,0.0,5521.0,888.0,152.0,0.0,339.0,2.0,1053.0,4.0,615.0,0.0
0.0,0.0,4076.0,36.0,2737.0,4.0,0.0,0.0,446.0,0.0,5392.0,895.0,150.0,0.0,338.0,2.0,986.0,4.0,633.0,0.0
0.0,0.0,4191.0,38.0,2715.0,4.0,0.0,0.0,446.0,0.0,5302.0,894.0,172.0,0.0,340.0,2.0,996.0,5.0,650.0,0.0
0.0,0.0,4304.0,36.0,2751.0,4.0,0.0,0.0,446.0,0.0,5375.0,897.0,142.0,0.0,340.0,2.0,1119.0,6.0,703.0,0.0
0.0,0.0,4435.0,33.0,2772.0,4.0,0.0,0.0,446.0,0.0,5199.0,949.0,88.0,0.0,338.0,2.0,1183.0,5.0,706.0,0.0
0.0,0.0,4667.0,32.0,2718.0,4.0,0.0,0.0,446.0,0.0,5234.0,971.0,89.0,0.0,341.0,2.0,1184.0,5.0,749.0,0.0
0.0,0.0,5089.0,28.0,2645.0,4.0,0.0,0.0,446.0,0.0,5155.0,1015.0,80.0,0.0,338.0,2.0,1122.0,4.0,710.0,0.0
0.0,0.0,5395.0,25.0,2644.0,4.0,0.0,0.0,446.0,0.0,5320.0,1044.0,58.0,0.0,345.0,2.0,1175.0,5.0,659.0,0.0
0.0,0.0,5378.0,26.0,2690.0,4.0,0.0,0.0,446.0,0.0,5329.0,1081.0,45.0,0.0,345.0,2.0,1256.0,6.0,597.0,0.0
0.0,0.0,5950.0,26.0,2801.0,4.0,0.0,0.0,446.0,0.0,5535.0,1087.0,29.0,0.0,349.0,2.0,1346.0,5.0,594.0,0.0
0.0,0.0,5790.0,33.0,2859.0,4.0,0.0,0.0,446.0,0.0,5473.0,1117.0,20.0,0.0,339.0,3.0,1363.0,4.0,664.0,0.0
0.0,0.0,5635.0,32.0,2933.0,4.0,0.0,0.0,446.0,0.0,5547.0,1128.0,15.0,0.0,337.0,2.0,1320.0,4.0,798.0,0.0
0.0,0.0,5704.0,31.0,2964.0,4.0,0.0,0.0,446.0,0.0,5572.0,1134.0,11.0,0.0,346.0,1.0,1297.0,5.0,775.0,0.0
0.0,0.0,5532.0,32.0,2996.0,4.0,0.0,0.0,446.0,0.0,5575.0,1130.0,8.0,0.0,344.0,2.0,1326.0,5.0,769.0,0.0
0.0,0.0,5599.0,32.0,3000.0,4.0,0.0,0.0,446.0,0.0,5617.0,1133.0,4.0,0.0,346.0,1.0,1296.0,6.0,841.0,0.0
0.0,0.0,5693.0,32.0,3003.0,4.0,0.0,0.0,446.0,0.0,5729.0,1151.0,1.0,0.0,343.0,2.0,1309.0,5.0,854.0,0.0
0.0,0.0,5655.0,32.0,2999.0,4.0,0.0,0.0,446.0,0.0,5924.0,1166.0,0.0,1.0,338.0,2.0,1298.0,6.0,925.0,0.0
0.0,0.0,5306.0,31.0,2979.0,4.0,0.0,0.0,446.0,0.0,5792.0,1169.0,0.0,1.0,342.0,2.0,1402.0,7.0,992.0,0.0
0.0,0.0,5378.0,31.0,2991.0,4.0,0.0,0.0,447.0,0.0,5848.0,1171.0,0.0,1.0,343.0,2.0,1359.0,7.0,1088.0,0.0
0.0,0.0,5394.0,31.0,2987.0,4.0,0.0,0.0,446.0,0.0,5889.0,1184.0,0.0,1.0,339.0,2.0,1364.0,7.0,1101.0,0.0
0.0,0.0,5113.0,32.0,2965.0,4.0,0.0,0.0,446.0,0.0,5674.0,1189.0,0.0,1.0,345.0,3.0,1413.0,7.0,1132.0,0.0
0.0,0.0,4417.0,43.0,2894.0,4.0,0.0,0.0,446.0,0.0,5473.0,1173.0,0.0,1.0,352.0,4.0,1690.0,7.0,1209.0,0.0
0.0,0.0,3930.0,52.0,2900.0,4.0,0.0,0.0,446.0,0.0,5321.0,1149.0,0.0,1.0,348.0,4.0,1735.0,7.0,1306.0,0.0
0.0,0.0,3713.0,49.0,2877.0,4.0,0.0,0.0,446.0,0.0,5329.0,1139.0,0.0,1.0,352.0,4.0,1802.0,7.0,1417.0,0.0
0.0,0.0,3309.0,49.0,2858.0,4.0,0.0,0.0,446.0,0.0,5461.0,1126.0,0.0,1.0,348.0,3.0,1846.0,10.0,1494.0,0.0
0.0,0.0,2612.0,50.0,2858.0,4.0,0.0,0.0,446.0,0.0,4472.0,1159.0,0.0,1.0,352.0,1.0,1969.0,3.0,1434.0,0.0
0.0,0.0,2408.0,52.0,2880.0,4.0,0.0,0.0,446.0,0.0,4414.0,1159.0,0.0,1.0,352.0,4.0,2115.0,15.0,1601.0,0.0
